,Uid,Coral_rank
60048,-155.98372_19.63757,1
60049,-155.98355_19.63761,1
60050,-155.98338_19.63766,1
60051,-155.98321_19.63771,1
60052,-155.98304_19.63776,1
60053,-155.98287_19.63780,1
60054,-155.98271_19.63785,1
60055,-155.98254_19.63790,1
60056,-155.98220_19.63799,1
60057,-155.98557_19.63706,1
60058,-155.98577_19.63702,1
60059,-155.98598_19.63696,1
60060,-155.98618_19.63690,1
60061,-155.98638_19.63684,1
60062,-155.95969_19.64990,1
60063,-155.95751_19.65065,1
60064,-155.96677_19.65003,1
60065,-155.96580_19.65003,1
60066,-155.96520_19.65037,1
60067,-155.96489_19.65054,1
60068,-155.96457_19.65069,1
60069,-155.96389_19.65107,1
60070,-155.96303_19.65153,1
60071,-155.96026_19.65228,1
60072,-155.96206_19.65191,1
60073,-155.95809_19.65308,1
60074,-155.95871_19.65285,1
60075,-155.95955_19.65249,1
60076,-155.95626_19.65319,1
60077,-155.95682_19.65350,1
60078,-155.96110_19.65223,1
60079,-155.95658_19.65421,1
60080,-155.95876_19.65452,1
60081,-155.95959_19.65412,1
60082,-155.96155_19.65340,1
60083,-155.96250_19.65308,1
60084,-155.96344_19.65270,1
60085,-155.96519_19.65181,1
60086,-155.96551_19.65165,1
60087,-155.96583_19.65149,1
60088,-155.96616_19.65136,1
60089,-155.96651_19.64957,1
60090,-155.96612_19.64920,1
60091,-155.96679_19.64863,1
60092,-155.96708_19.64915,1
60093,-155.96738_19.64970,1
60094,-155.96793_19.64946,1
60095,-155.96742_19.64845,1
60096,-155.96769_19.64804,1
60097,-155.96828_19.64771,1
60098,-155.96862_19.64813,1
60099,-155.96823_19.64861,1
60100,-155.96890_19.64882,1
60101,-155.96851_19.64916,1
60102,-155.96649_19.65125,1
60103,-155.96680_19.65111,1
60104,-155.96746_19.65085,1
60105,-155.96810_19.65057,1
60106,-155.96842_19.65043,1
60107,-155.96872_19.65027,1
60108,-155.96902_19.65011,1
60109,-155.96935_19.64991,1
60110,-155.95700_19.65517,1
60111,-155.95788_19.65497,1
60112,-155.95678_19.65568,1
60113,-155.95782_19.65388,1
60114,-155.95955_19.65309,1
60115,-155.95872_19.62362,1
60116,-155.95919_19.62396,1
60117,-155.95887_19.62408,1
60118,-155.95907_19.62461,1
60119,-155.95937_19.62446,1
60120,-155.95942_19.62512,1
60121,-155.95991_19.62502,1
60122,-155.96024_19.62500,1
60123,-155.96052_19.62490,1
60124,-155.96076_19.62480,1
60125,-155.96085_19.62421,1
60126,-155.96104_19.62444,1
60127,-155.96122_19.62470,1
60128,-155.96189_19.62485,1
60129,-155.96199_19.62432,1
60130,-155.96168_19.62409,1
60131,-155.96148_19.62385,1
60132,-155.96148_19.62338,1
60133,-155.96120_19.62353,1
60134,-155.96044_19.62387,1
60135,-155.96021_19.62416,1
60136,-155.95996_19.62438,1
60137,-155.95981_19.62397,1
60138,-155.95964_19.62365,1
60139,-155.95907_19.62323,1
60140,-155.95974_19.62301,1
60141,-155.95995_19.62332,1
60142,-155.96021_19.62358,1
60143,-155.96035_19.62286,1
60144,-155.96074_19.62317,1
60145,-155.96101_19.62266,1
60146,-155.96135_19.62295,1
60147,-155.97806_19.63783,1
60148,-155.97830_19.63777,1
60149,-155.97853_19.63772,1
60150,-155.97876_19.63766,1
60151,-155.97898_19.63761,1
60152,-155.97919_19.63755,1
60153,-155.97938_19.63752,1
60154,-155.98005_19.63722,1
60155,-155.98003_19.63742,1
60156,-155.98037_19.63717,1
60157,-155.98029_19.63746,1
60158,-155.98053_19.63760,1
60159,-155.98058_19.63742,1
60160,-155.98085_19.63702,1
60161,-155.98109_19.63746,1
60162,-155.98098_19.63770,1
60163,-155.98122_19.63775,1
60164,-155.98145_19.63770,1
60165,-155.98135_19.63743,1
60166,-155.98123_19.63712,1
60167,-155.98133_19.63692,1
60168,-155.98164_19.63691,1
60169,-155.98175_19.63712,1
60170,-155.98178_19.63731,1
60171,-155.98182_19.63748,1
60172,-155.98188_19.63765,1
60173,-155.98192_19.63806,1
60174,-155.98175_19.63810,1
60175,-155.98155_19.63815,1
60176,-155.98134_19.63820,1
60177,-155.98113_19.63822,1
60178,-155.98089_19.63808,1
60179,-155.98085_19.63827,1
60180,-155.97967_19.63862,1
60181,-155.97964_19.63838,1
60182,-155.97980_19.63815,1
60183,-155.98046_19.63796,1
60184,-155.97956_19.63789,1
60185,-155.97948_19.63814,1
60186,-155.97940_19.63839,1
60187,-155.97930_19.63859,1
60188,-155.97912_19.63869,1
60189,-155.97889_19.63877,1
60190,-155.97860_19.63884,1
60191,-155.97833_19.63889,1
60192,-155.97828_19.63849,1
60193,-155.97851_19.63845,1
60194,-155.97875_19.63840,1
60195,-155.97899_19.63825,1
60196,-155.97912_19.63799,1
60197,-155.97886_19.63805,1
60198,-155.97865_19.63812,1
60199,-155.97844_19.63816,1
60200,-155.97822_19.63821,1
60201,-155.97418_19.63843,1
60202,-155.97425_19.63861,1
60203,-155.97430_19.63878,1
60204,-155.97442_19.63912,1
60205,-155.97447_19.63930,1
60206,-155.97464_19.63842,1
60207,-155.97473_19.63868,1
60208,-155.97481_19.63892,1
60209,-155.97489_19.63916,1
60210,-155.97508_19.63888,1
60211,-155.97498_19.63867,1
60212,-155.97491_19.63840,1
60213,-155.97516_19.63832,1
60214,-155.97541_19.63838,1
60215,-155.97544_19.63868,1
60216,-155.97572_19.63885,1
60217,-155.97588_19.63873,1
60218,-155.97563_19.63852,1
60219,-155.97568_19.63827,1
60220,-155.97596_19.63820,1
60221,-155.97612_19.63843,1
60222,-155.97625_19.63829,1
60223,-155.97641_19.63819,1
60224,-155.97662_19.63812,1
60225,-155.97683_19.63808,1
60226,-155.97704_19.63803,1
60227,-155.97723_19.63798,1
60228,-155.97761_19.63793,1
60229,-155.97784_19.63788,1
60230,-155.97800_19.63826,1
60231,-155.97777_19.63831,1
60232,-155.97752_19.63836,1
60233,-155.97727_19.63841,1
60234,-155.97700_19.63846,1
60235,-155.97672_19.63852,1
60236,-155.97648_19.63869,1
60237,-155.97676_19.63874,1
60238,-155.97705_19.63869,1
60239,-155.97732_19.63864,1
60240,-155.97757_19.63860,1
60241,-155.97805_19.63853,1
60242,-155.97808_19.63892,1
60243,-155.97780_19.63895,1
60244,-155.97733_19.63901,1
60245,-155.97703_19.63905,1
60246,-155.97675_19.63910,1
60247,-155.97649_19.63914,1
60248,-155.97627_19.63901,1
60249,-155.97616_19.63916,1
60250,-155.97599_19.63925,1
60251,-155.97579_19.63932,1
60252,-155.97559_19.63938,1
60253,-155.97539_19.63944,1
60254,-155.97499_19.63957,1
60255,-155.97465_19.63967,1
60256,-155.97104_19.63929,1
60257,-155.97106_19.63956,1
60258,-155.97109_19.63982,1
60259,-155.97112_19.64009,1
60260,-155.97135_19.64006,1
60261,-155.97132_19.63980,1
60262,-155.97129_19.63952,1
60263,-155.97126_19.63920,1
60264,-155.97154_19.63905,1
60265,-155.97169_19.63924,1
60266,-155.97171_19.63953,1
60267,-155.97175_19.63976,1
60268,-155.97174_19.64002,1
60269,-155.97196_19.64001,1
60270,-155.97218_19.63995,1
60271,-155.97207_19.63974,1
60272,-155.97201_19.63953,1
60273,-155.97195_19.63932,1
60274,-155.97186_19.63904,1
60275,-155.97204_19.63888,1
60276,-155.97230_19.63886,1
60277,-155.97238_19.63911,1
60278,-155.97243_19.63931,1
60279,-155.97249_19.63949,1
60280,-155.97261_19.63986,1
60281,-155.97291_19.63977,1
60282,-155.97285_19.63959,1
60283,-155.97279_19.63940,1
60284,-155.97273_19.63922,1
60285,-155.97265_19.63903,1
60286,-155.97257_19.63877,1
60287,-155.97282_19.63866,1
60288,-155.97309_19.63868,1
60289,-155.97315_19.63892,1
60290,-155.97320_19.63911,1
60291,-155.97326_19.63929,1
60292,-155.97331_19.63946,1
60293,-155.97338_19.63964,1
60294,-155.97369_19.63955,1
60295,-155.97364_19.63937,1
60296,-155.97358_19.63919,1
60297,-155.97352_19.63902,1
60298,-155.97343_19.63884,1
60299,-155.97336_19.63862,1
60300,-155.97360_19.63850,1
60301,-155.97387_19.63849,1
60302,-155.97395_19.63868,1
60303,-155.97399_19.63888,1
60304,-155.97404_19.63905,1
60305,-155.97410_19.63922,1
60306,-155.97416_19.63940,1
60307,-155.97445_19.63971,1
60308,-155.97426_19.63977,1
60309,-155.97404_19.63983,1
60310,-155.97382_19.63989,1
60311,-155.97359_19.63996,1
60312,-155.97336_19.64003,1
60313,-155.97313_19.64009,1
60314,-155.97290_19.64016,1
60315,-155.97268_19.64023,1
60316,-155.97245_19.64030,1
60317,-155.97180_19.64047,1
60318,-155.97161_19.64050,1
60319,-155.97143_19.64054,1
60320,-155.97119_19.64047,1
60321,-155.97121_19.64068,1
60322,-155.96727_19.64039,1
60323,-155.96751_19.64032,1
60324,-155.96774_19.64025,1
60325,-155.96796_19.64018,1
60326,-155.96817_19.64010,1
60327,-155.96836_19.64004,1
60328,-155.96856_19.63998,1
60329,-155.96875_19.63991,1
60330,-155.96896_19.63987,1
60331,-155.96916_19.63993,1
60332,-155.96926_19.63968,1
60333,-155.96956_19.63963,1
60334,-155.96967_19.63984,1
60335,-155.96962_19.64005,1
60336,-155.96993_19.64007,1
60337,-155.96991_19.63983,1
60338,-155.97016_19.63947,1
60339,-155.97038_19.63956,1
60340,-155.97039_19.63990,1
60341,-155.97039_19.64015,1
60342,-155.97064_19.63935,1
60343,-155.97065_19.63956,1
60344,-155.97067_19.63976,1
60345,-155.97069_19.63996,1
60346,-155.97071_19.64016,1
60347,-155.97079_19.64055,1
60348,-155.97074_19.64080,1
60349,-155.97055_19.64056,1
60350,-155.97029_19.64053,1
60351,-155.97040_19.64082,1
60352,-155.96978_19.64099,1
60353,-155.96981_19.64069,1
60354,-155.96986_19.64045,1
60355,-155.96955_19.64039,1
60356,-155.96952_19.64060,1
60357,-155.96949_19.64082,1
60358,-155.96943_19.64103,1
60359,-155.96930_19.64118,1
60360,-155.96904_19.64129,1
60361,-155.96842_19.64126,1
60362,-155.96855_19.64101,1
60363,-155.96887_19.64095,1
60364,-155.96906_19.64074,1
60365,-155.96913_19.64039,1
60366,-155.96872_19.64042,1
60367,-155.96856_19.64081,1
60368,-155.96830_19.64078,1
60369,-155.96825_19.64052,1
60370,-155.96796_19.64081,1
60371,-155.96804_19.64105,1
60372,-155.96814_19.64126,1
60373,-155.96820_19.64147,1
60374,-155.96793_19.64159,1
60375,-155.96764_19.64162,1
60376,-155.96757_19.64143,1
60377,-155.96755_19.64125,1
60378,-155.96750_19.64108,1
60379,-155.96745_19.64092,1
60380,-155.96739_19.64075,1
60381,-155.97872_19.62739,1
60382,-155.97895_19.62770,1
60383,-155.97902_19.62753,1
60384,-155.97900_19.62731,1
60385,-155.97926_19.62720,1
60386,-155.97950_19.62725,1
60387,-155.97949_19.62771,1
60388,-155.97945_19.62788,1
60389,-155.97975_19.62788,1
60390,-155.97996_19.62782,1
60391,-155.97984_19.62761,1
60392,-155.97979_19.62740,1
60393,-155.97971_19.62716,1
60394,-155.97994_19.62702,1
60395,-155.98019_19.62704,1
60396,-155.98024_19.62728,1
60397,-155.98029_19.62749,1
60398,-155.98032_19.62774,1
60399,-155.98052_19.62765,1
60400,-155.98065_19.62749,1
60401,-155.98098_19.62732,1
60402,-155.98094_19.62797,1
60403,-155.98075_19.62806,1
60404,-155.98056_19.62813,1
60405,-155.98037_19.62818,1
60406,-155.98017_19.62822,1
60407,-155.97997_19.62828,1
60408,-155.97977_19.62833,1
60409,-155.97949_19.62845,1
60410,-155.97951_19.62826,1
60411,-155.97926_19.62820,1
60412,-155.97917_19.62840,1
60413,-155.97904_19.62852,1
60414,-155.97431_19.62877,1
60415,-155.97560_19.62886,1
60416,-155.97573_19.62872,1
60417,-155.97550_19.62857,1
60418,-155.97534_19.62834,1
60419,-155.97544_19.62815,1
60420,-155.97575_19.62810,1
60421,-155.97588_19.62828,1
60422,-155.97601_19.62842,1
60423,-155.97619_19.62817,1
60424,-155.97608_19.62802,1
60425,-155.97638_19.62798,1
60426,-155.97659_19.62792,1
60427,-155.97680_19.62787,1
60428,-155.97701_19.62782,1
60429,-155.97721_19.62776,1
60430,-155.97742_19.62770,1
60431,-155.97779_19.62762,1
60432,-155.97800_19.62757,1
60433,-155.97821_19.62751,1
60434,-155.97841_19.62748,1
60435,-155.97863_19.62756,1
60436,-155.97861_19.62796,1
60437,-155.97838_19.62794,1
60438,-155.97816_19.62798,1
60439,-155.97796_19.62804,1
60440,-155.97777_19.62809,1
60441,-155.97758_19.62813,1
60442,-155.97740_19.62818,1
60443,-155.97721_19.62823,1
60444,-155.97703_19.62828,1
60445,-155.97685_19.62832,1
60446,-155.97666_19.62836,1
60447,-155.97647_19.62846,1
60448,-155.97630_19.62863,1
60449,-155.97651_19.62874,1
60450,-155.97674_19.62872,1
60451,-155.97694_19.62865,1
60452,-155.97712_19.62860,1
60453,-155.97731_19.62855,1
60454,-155.97749_19.62850,1
60455,-155.97768_19.62845,1
60456,-155.97787_19.62840,1
60457,-155.97805_19.62835,1
60458,-155.97825_19.62830,1
60459,-155.97846_19.62825,1
60460,-155.97869_19.62821,1
60461,-155.97886_19.62805,1
60462,-155.97883_19.62859,1
60463,-155.97840_19.62872,1
60464,-155.97819_19.62878,1
60465,-155.97783_19.62889,1
60466,-155.97763_19.62894,1
60467,-155.97744_19.62900,1
60468,-155.97724_19.62905,1
60469,-155.97704_19.62910,1
60470,-155.97684_19.62916,1
60471,-155.97663_19.62921,1
60472,-155.97641_19.62913,1
60473,-155.97629_19.62929,1
60474,-155.97613_19.62897,1
60475,-155.97603_19.62913,1
60476,-155.97597_19.62939,1
60477,-155.97582_19.62925,1
60478,-155.97722_19.63588,1
60479,-155.97749_19.63584,1
60480,-155.97779_19.63586,1
60481,-155.97808_19.63577,1
60482,-155.97792_19.63536,1
60483,-155.97765_19.63520,1
60484,-155.97736_19.63528,1
60485,-155.97707_19.63530,1
60486,-155.97664_19.63537,1
60487,-155.97635_19.63540,1
60488,-155.97607_19.63543,1
60489,-155.97578_19.63547,1
60490,-155.97550_19.63550,1
60491,-155.97522_19.63553,1
60492,-155.97493_19.63557,1
60493,-155.97465_19.63560,1
60494,-155.97438_19.63563,1
60495,-155.97408_19.63567,1
60496,-155.97337_19.63575,1
60497,-155.97310_19.63578,1
60498,-155.97293_19.63640,1
60499,-155.97319_19.63637,1
60500,-155.97346_19.63634,1
60501,-155.97373_19.63631,1
60502,-155.97415_19.63626,1
60503,-155.97441_19.63623,1
60504,-155.97467_19.63620,1
60505,-155.97494_19.63616,1
60506,-155.97520_19.63613,1
60507,-155.97547_19.63610,1
60508,-155.97573_19.63606,1
60509,-155.97600_19.63604,1
60510,-155.97626_19.63600,1
60511,-155.97652_19.63597,1
60512,-155.97679_19.63595,1
60513,-155.97895_19.63724,1
60514,-155.97857_19.63739,1
60515,-155.97824_19.63752,1
60516,-155.97774_19.63765,1
60517,-155.97709_19.63773,1
60518,-155.97672_19.63780,1
60519,-155.97636_19.63787,1
60520,-155.97600_19.63791,1
60521,-155.97566_19.63796,1
60522,-155.97533_19.63801,1
60523,-155.97500_19.63805,1
60524,-155.97464_19.63809,1
60525,-155.97414_19.63815,1
60526,-155.97385_19.63818,1
60527,-155.97357_19.63822,1
60528,-155.97327_19.63828,1
60529,-155.97296_19.63836,1
60530,-155.97280_19.63790,1
60531,-155.97273_19.63763,1
60532,-155.97265_19.63738,1
60533,-155.97252_19.63713,1
60534,-155.97248_19.63686,1
60535,-155.97286_19.63676,1
60536,-155.97323_19.63680,1
60537,-155.97324_19.63708,1
60538,-155.97330_19.63732,1
60539,-155.97327_19.63769,1
60540,-155.97354_19.63763,1
60541,-155.97396_19.63768,1
60542,-155.97387_19.63744,1
60543,-155.97379_19.63720,1
60544,-155.97371_19.63694,1
60545,-155.97367_19.63668,1
60546,-155.97425_19.63664,1
60547,-155.97432_19.63697,1
60548,-155.97443_19.63728,1
60549,-155.97454_19.63758,1
60550,-155.97488_19.63751,1
60551,-155.97480_19.63717,1
60552,-155.97468_19.63683,1
60553,-155.97476_19.63654,1
60554,-155.97522_19.63649,1
60555,-155.97537_19.63670,1
60556,-155.97536_19.63699,1
60557,-155.97540_19.63725,1
60558,-155.97543_19.63751,1
60559,-155.97589_19.63745,1
60560,-155.97586_19.63719,1
60561,-155.97583_19.63693,1
60562,-155.97574_19.63666,1
60563,-155.97583_19.63641,1
60564,-155.97627_19.63636,1
60565,-155.97644_19.63656,1
60566,-155.97643_19.63685,1
60567,-155.97646_19.63711,1
60568,-155.97650_19.63737,1
60569,-155.97685_19.63724,1
60570,-155.97711_19.63721,1
60571,-155.97692_19.63688,1
60572,-155.97687_19.63661,1
60573,-155.97681_19.63632,1
60574,-155.97740_19.63622,1
60575,-155.97747_19.63647,1
60576,-155.97753_19.63672,1
60577,-155.97759_19.63697,1
60578,-155.97767_19.63723,1
60579,-155.97262_19.63843,1
60580,-155.97229_19.63853,1
60581,-155.97198_19.63862,1
60582,-155.97166_19.63871,1
60583,-155.97137_19.63881,1
60584,-155.97107_19.63893,1
60585,-155.97011_19.63917,1
60586,-155.96967_19.63877,1
60587,-155.96959_19.63851,1
60588,-155.96951_19.63825,1
60589,-155.96943_19.63799,1
60590,-155.96934_19.63773,1
60591,-155.96920_19.63743,1
60592,-155.96944_19.63722,1
60593,-155.96986_19.63719,1
60594,-155.96994_19.63743,1
60595,-155.96997_19.63770,1
60596,-155.97003_19.63797,1
60597,-155.97010_19.63826,1
60598,-155.97018_19.63858,1
60599,-155.97055_19.63851,1
60600,-155.97052_19.63821,1
60601,-155.97048_19.63792,1
60602,-155.97044_19.63764,1
60603,-155.97039_19.63737,1
60604,-155.97034_19.63710,1
60605,-155.97038_19.63673,1
60606,-155.97011_19.63677,1
60607,-155.96984_19.63681,1
60608,-155.96974_19.63623,1
60609,-155.97001_19.63619,1
60610,-155.97028_19.63614,1
60611,-155.97071_19.63608,1
60612,-155.97099_19.63604,1
60613,-155.97127_19.63600,1
60614,-155.97154_19.63597,1
60615,-155.97181_19.63594,1
60616,-155.97207_19.63591,1
60617,-155.97234_19.63589,1
60618,-155.97261_19.63586,1
60619,-155.97286_19.63582,1
60620,-155.97268_19.63644,1
60621,-155.97242_19.63647,1
60622,-155.97216_19.63650,1
60623,-155.97190_19.63652,1
60624,-155.97163_19.63655,1
60625,-155.97136_19.63658,1
60626,-155.97108_19.63662,1
60627,-155.97081_19.63667,1
60628,-155.97093_19.63706,1
60629,-155.97100_19.63738,1
60630,-155.97107_19.63767,1
60631,-155.97113_19.63793,1
60632,-155.97104_19.63830,1
60633,-155.97133_19.63824,1
60634,-155.97174_19.63821,1
60635,-155.97167_19.63797,1
60636,-155.97159_19.63773,1
60637,-155.97152_19.63749,1
60638,-155.97139_19.63723,1
60639,-155.97184_19.63688,1
60640,-155.97210_19.63704,1
60641,-155.97213_19.63732,1
60642,-155.97220_19.63756,1
60643,-155.97228_19.63780,1
60644,-155.97236_19.63804,1
60645,-155.96982_19.63924,1
60646,-155.96951_19.63932,1
60647,-155.96921_19.63941,1
60648,-155.96891_19.63949,1
60649,-155.96831_19.63966,1
60650,-155.96720_19.64005,1
60651,-155.96710_19.63956,1
60652,-155.96701_19.63933,1
60653,-155.96692_19.63910,1
60654,-155.96682_19.63886,1
60655,-155.96672_19.63862,1
60656,-155.96663_19.63835,1
60657,-155.96636_19.63799,1
60658,-155.96631_19.63745,1
60659,-155.96663_19.63744,1
60660,-155.96690_19.63760,1
60661,-155.96697_19.63727,1
60662,-155.96724_19.63712,1
60663,-155.96751_19.63699,1
60664,-155.96778_19.63688,1
60665,-155.96832_19.63665,1
60666,-155.96890_19.63641,1
60667,-155.96919_19.63632,1
60668,-155.96947_19.63627,1
60669,-155.96957_19.63684,1
60670,-155.96930_19.63688,1
60671,-155.96904_19.63695,1
60672,-155.96880_19.63707,1
60673,-155.96855_19.63717,1
60674,-155.96831_19.63728,1
60675,-155.96807_19.63738,1
60676,-155.96782_19.63748,1
60677,-155.96756_19.63762,1
60678,-155.96739_19.63785,1
60679,-155.96730_19.63810,1
60680,-155.96730_19.63837,1
60681,-155.96740_19.63861,1
60682,-155.96750_19.63886,1
60683,-155.96760_19.63909,1
60684,-155.96770_19.63933,1
60685,-155.96827_19.63899,1
60686,-155.96864_19.63904,1
60687,-155.96856_19.63876,1
60688,-155.96849_19.63838,1
60689,-155.96818_19.63850,1
60690,-155.96785_19.63854,1
60691,-155.96774_19.63821,1
60692,-155.96785_19.63794,1
60693,-155.96815_19.63783,1
60694,-155.96841_19.63775,1
60695,-155.96875_19.63756,1
60696,-155.96893_19.63784,1
60697,-155.96899_19.63814,1
60698,-155.96907_19.63840,1
60699,-155.96914_19.63865,1
60700,-155.96352_19.63241,1
60701,-155.96413_19.63260,1
60702,-155.96410_19.63221,1
60703,-155.96469_19.63214,1
60704,-155.96469_19.63253,1
60705,-155.96529_19.63245,1
60706,-155.96526_19.63208,1
60707,-155.96586_19.63201,1
60708,-155.96647_19.63234,1
60709,-155.96645_19.63196,1
60710,-155.96703_19.63192,1
60711,-155.96705_19.63227,1
60712,-155.96709_19.63325,1
60713,-155.96650_19.63329,1
60714,-155.96649_19.63291,1
60715,-155.96590_19.63335,1
60716,-155.96531_19.63344,1
60717,-155.96528_19.63302,1
60718,-155.96472_19.63311,1
60719,-155.96474_19.63354,1
60720,-155.96415_19.63361,1
60721,-155.96413_19.63319,1
60722,-155.97140_19.63179,1
60723,-155.97143_19.63154,1
60724,-155.97100_19.63168,1
60725,-155.97068_19.63177,1
60726,-155.97035_19.63196,1
60727,-155.97010_19.63168,1
60728,-155.96993_19.63205,1
60729,-155.96962_19.63170,1
60730,-155.96952_19.63195,1
60731,-155.96921_19.63181,1
60732,-155.96893_19.63182,1
60733,-155.96855_19.63176,1
60734,-155.96858_19.63202,1
60735,-155.96816_19.63184,1
60736,-155.96821_19.63217,1
60737,-155.96784_19.63225,1
60738,-155.96578_19.63191,1
60739,-155.96749_19.63223,1
60740,-155.96756_19.63314,1
60741,-155.96786_19.63278,1
60742,-155.96791_19.63311,1
60743,-155.96819_19.63273,1
60744,-155.96831_19.63307,1
60745,-155.96849_19.63264,1
60746,-155.96865_19.63300,1
60747,-155.96893_19.63295,1
60748,-155.96906_19.63243,1
60749,-155.96921_19.63290,1
60750,-155.96939_19.63242,1
60751,-155.96948_19.63288,1
60752,-155.96978_19.63288,1
60753,-155.97007_19.63255,1
60754,-155.97010_19.63288,1
60755,-155.97052_19.63250,1
60756,-155.97057_19.63288,1
60757,-155.97102_19.63267,1
60758,-155.97104_19.63229,1
60759,-155.98153_19.61257,1
60760,-155.98150_19.61221,1
60761,-155.98169_19.61225,1
60762,-155.98182_19.61218,1
60763,-155.98230_19.61192,1
60764,-155.98254_19.61228,1
60765,-155.98254_19.61248,1
60766,-155.98220_19.61247,1
60767,-155.98204_19.61254,1
60768,-155.98183_19.61340,1
60769,-155.98021_19.63890,1
60770,-155.97990_19.63889,1
60771,-155.97955_19.63894,1
60772,-155.97921_19.63902,1
60773,-155.97888_19.63911,1
60774,-155.97857_19.63919,1
60775,-155.97821_19.63922,1
60776,-155.97792_19.63928,1
60777,-155.97745_19.63934,1
60778,-155.97719_19.63937,1
60779,-155.97693_19.63942,1
60780,-155.97665_19.63944,1
60781,-155.97641_19.63955,1
