,Uid,UserDays
929,-159.39201_21.94680,38
930,-159.38137_22.05573,68
931,-159.49686_22.20569,161
932,-159.58793_21.92032,8
933,-159.58858_21.92534,5
934,-159.37336_22.07729,68
935,-159.36567_22.08237,90
936,-159.36910_21.97241,277
937,-159.34403_22.06047,187
938,-159.34289_22.06066,199
939,-159.37584_22.05263,123
940,-159.37574_22.05297,123
941,-159.38878_22.06125,68
942,-159.38954_22.06165,68
943,-159.39076_22.06229,68
944,-159.65651_21.96753,125
945,-159.66102_21.96097,17
946,-159.66734_21.95402,125
947,-159.58640_21.92087,8
948,-159.58682_21.92210,8
949,-159.58756_21.92228,8
950,-159.58800_21.92358,5
951,-159.58686_21.92358,7
952,-159.58597_21.92240,8
953,-159.58715_21.92723,5
954,-159.58688_21.92451,5
955,-159.58884_21.92376,5
956,-159.48633_21.92660,14
957,-159.46218_21.91165,81
958,-159.37173_22.05505,68
959,-159.37061_22.05565,68
960,-159.50715_21.94041,1
961,-159.50859_21.93819,1
962,-159.45041_21.88244,190
963,-159.45175_21.88167,624
964,-159.33631_22.08515,181
965,-159.51973_21.91931,0
966,-159.51142_21.92543,0
967,-159.51202_21.93903,0
968,-159.51161_21.93406,0
969,-159.51016_21.93223,1
970,-159.35790_22.06791,97
971,-159.37731_22.07090,199
972,-159.37401_22.06889,199
973,-159.50538_22.19937,81
974,-159.50570_22.20035,81
975,-159.52616_21.92720,0
976,-159.47158_21.87967,110
977,-159.47112_21.88037,110
978,-159.35865_22.09617,70
979,-159.40711_22.21003,19
980,-159.40445_22.21082,2
981,-159.40485_22.20995,2
982,-159.57699_21.91343,54
983,-159.57294_21.91531,54
984,-159.57752_21.91234,54
985,-159.57613_21.91341,54
986,-159.57444_21.91411,54
987,-159.57537_21.91456,54
988,-159.48385_21.93239,14
989,-159.48861_21.92719,17
990,-159.48781_21.92676,14
991,-159.36107_22.07193,112
992,-159.37489_22.06502,76
993,-159.37536_22.10255,213
994,-159.36987_22.09714,70
995,-159.40512_22.20708,2
996,-159.40575_22.20744,6
997,-159.50095_22.20265,164
998,-159.53200_21.92522,1
999,-159.53402_21.92449,0
1000,-159.53421_21.92394,0
1001,-159.49683_21.92373,63
1002,-159.37320_21.97034,277
1003,-159.37220_21.97168,277
1004,-159.34134_22.10479,63
1005,-159.32962_22.09704,23
1006,-159.49886_22.20401,96
1007,-159.49766_22.20295,96
1008,-159.36910_21.96903,277
1009,-159.37438_21.96834,277
1010,-159.35450_22.07874,90
1011,-159.53478_21.92291,2
1012,-159.52254_21.92136,0
1013,-159.52702_21.92365,0
1014,-159.52594_21.92312,0
1015,-159.52452_21.92198,0
1016,-159.52355_21.92214,0
1017,-159.52399_21.92265,0
1018,-159.52505_21.92359,0
1019,-159.52815_21.92326,1
1020,-159.52862_21.92214,0
1021,-159.52909_21.92124,1
1022,-159.51840_21.90645,3
1023,-159.51630_21.90741,0
1024,-159.51609_21.90899,3
1025,-159.52305_21.91604,0
1026,-159.51636_21.91093,3
1027,-159.52034_21.91244,0
1028,-159.52016_21.91282,0
1029,-159.51426_21.90816,0
1030,-159.51524_21.90920,0
1031,-159.51723_21.90787,3
1032,-159.52376_21.91691,0
1033,-159.52272_21.91826,0
1034,-159.52290_21.91871,0
1035,-159.51862_21.91778,0
1036,-159.52056_21.92799,0
1037,-159.52163_21.93284,0
1038,-159.52117_21.93282,0
1039,-159.52616_21.92902,0
1040,-159.51785_21.93484,3
1041,-159.52687_21.93432,1
1042,-159.52907_21.93012,2
1043,-159.52840_21.92901,1
1044,-159.52863_21.92741,1
1045,-159.52925_21.92599,2
1046,-159.49948_21.92200,178
1047,-159.49263_21.91769,178
1048,-159.50185_21.92384,23
1049,-159.49938_21.92336,178
1050,-159.50686_21.92652,22
1051,-159.50636_21.92657,22
1052,-159.50606_21.92853,22
1053,-159.49745_21.91820,178
1054,-159.46621_21.89715,88
1055,-159.49705_21.91769,322
1056,-159.49879_21.91439,23
1057,-159.50167_21.91821,39
1058,-159.48490_21.88375,17
1059,-159.48324_21.88290,14
1060,-159.48100_21.91706,14
1061,-159.48748_21.92259,17
1062,-159.45984_21.89768,94
1063,-159.33027_22.09667,59
1064,-159.48351_21.92648,14
1065,-159.46041_21.90438,94
1066,-159.46045_21.90962,84
1067,-159.46059_21.90048,94
1068,-159.46826_21.88117,81
1069,-159.44689_21.87094,105
1070,-159.45119_21.88067,624
1071,-159.46157_21.90733,81
1072,-159.46087_21.90646,81
1073,-159.46098_21.90471,81
1074,-159.45931_21.90517,94
1075,-159.46250_21.88706,94
1076,-159.46177_21.88812,94
1077,-159.36427_21.96105,55
1078,-159.35992_21.96501,277
1079,-159.35980_21.96435,277
1080,-159.36129_21.96442,277
1081,-159.39443_21.96611,55
1082,-159.39347_21.96660,55
1083,-159.39451_21.96559,55
1084,-159.39189_21.96447,55
1085,-159.39904_21.96454,55
1086,-159.39712_21.96365,55
1087,-159.39782_21.96405,55
1088,-159.39854_21.96448,55
1089,-159.34800_21.95865,39
1090,-159.36975_21.97289,277
1091,-159.36858_21.97099,277
1092,-159.36847_21.97028,277
1093,-159.36730_21.96338,57
1094,-159.36841_21.96383,57
1095,-159.37323_21.96745,59
1096,-159.37320_21.96775,59
1097,-159.37246_21.96758,59
1098,-159.37660_21.97469,277
1099,-159.33629_22.04731,68
1100,-159.33671_22.05364,76
1101,-159.33536_22.05539,187
1102,-159.33559_22.05530,187
1103,-159.33807_22.05504,76
1104,-159.33882_22.05380,68
1105,-159.34078_22.05330,68
1106,-159.33831_22.05773,187
1107,-159.34184_22.05959,199
1108,-159.34316_22.05808,187
1109,-159.34374_22.05895,187
1110,-159.34623_22.05813,89
1111,-159.34348_22.05764,89
1112,-159.34191_22.05672,187
1113,-159.34241_22.05639,76
1114,-159.37211_22.05607,68
1115,-159.37871_22.05679,68
1116,-159.37634_22.05896,68
1117,-159.37617_22.05818,68
1118,-159.37569_22.05808,68
1119,-159.37693_22.05754,68
1120,-159.37716_22.05761,68
1121,-159.37725_22.05776,68
1122,-159.37893_22.05686,68
1123,-159.36574_22.04827,86
1124,-159.37516_22.05256,123
1125,-159.36850_22.07536,97
1126,-159.36524_22.04809,86
1127,-159.36743_22.05022,136
1128,-159.36666_22.04966,136
1129,-159.38346_22.05469,68
1130,-159.37448_22.05475,68
1131,-159.37447_22.05422,68
1132,-159.36016_22.06914,97
1133,-159.37644_22.07040,199
1134,-159.37357_22.06906,199
1135,-159.37111_22.07389,120
1136,-159.37095_22.07464,112
1137,-159.36921_22.07276,120
1138,-159.36328_22.06538,199
1139,-159.36390_22.06773,97
1140,-159.31780_22.06697,37
1141,-159.31852_22.06588,37
1142,-159.31872_22.06926,54
1143,-159.31923_22.07098,54
1144,-159.31977_22.07439,90
1145,-159.32154_22.08644,70
1146,-159.32258_22.08743,70
1147,-159.32884_22.09675,23
1148,-159.33015_22.09919,42
1149,-159.34274_22.09960,23
1150,-159.33779_22.09188,70
1151,-159.34165_22.09126,90
1152,-159.34123_22.09025,181
1153,-159.34292_22.09151,90
1154,-159.33941_22.09988,23
1155,-159.33923_22.09985,23
1156,-159.33888_22.09955,23
1157,-159.32898_22.09504,65
1158,-159.31895_22.08605,70
1159,-159.33082_22.09645,59
1160,-159.33119_22.09493,38
1161,-159.31429_22.08878,38
1162,-159.31639_22.08941,38
1163,-159.31577_22.08867,38
1164,-159.31864_22.08659,28
1165,-159.32082_22.08784,28
1166,-159.31887_22.09014,38
1167,-159.31894_22.09215,65
1168,-159.32371_22.08912,70
1169,-159.32628_22.09709,23
1170,-159.32592_22.09694,23
1171,-159.34070_22.10053,42
1172,-159.31746_22.09342,59
1173,-159.31643_22.09327,59
1174,-159.32079_22.09496,23
1175,-159.31480_22.08451,28
1176,-159.31509_22.08430,28
1177,-159.34054_22.10211,65
1178,-159.32492_22.08178,181
1179,-159.32553_22.08172,181
1180,-159.35750_22.09714,70
1181,-159.35799_22.09750,28
1182,-159.35546_22.10046,42
1183,-159.35697_22.10038,23
1184,-159.33458_22.10202,65
1185,-159.33387_22.10167,65
1186,-159.33406_22.10123,42
1187,-159.33799_22.10039,42
1188,-159.33530_22.10169,65
1189,-159.33537_22.10147,65
1190,-159.33623_22.10038,42
1191,-159.32299_22.09194,38
1192,-159.32232_22.09136,38
1193,-159.33183_22.09700,59
1194,-159.33344_22.09719,65
1195,-159.33363_22.09461,38
1196,-159.33343_22.09619,65
1197,-159.33361_22.09619,65
1198,-159.33221_22.10030,42
1199,-159.32731_22.09507,65
1200,-159.32580_22.09447,65
1201,-159.32519_22.09266,38
1202,-159.32559_22.09287,38
1203,-159.32698_22.09450,38
1204,-159.32762_22.09476,65
1205,-159.32640_22.09525,65
1206,-159.32707_22.09347,38
1207,-159.32897_22.09374,38
1208,-159.32544_22.10578,53
1209,-159.30728_22.10523,18
1210,-159.30312_22.10108,23
1211,-159.30331_22.10119,23
1212,-159.30532_22.14521,29
1213,-159.30746_22.14474,29
1214,-159.30470_22.13451,0
1215,-159.30249_22.13444,0
1216,-159.30225_22.13575,0
1217,-159.30162_22.14003,0
1218,-159.55665_22.22318,17
1219,-159.30354_22.14037,0
1220,-159.30086_22.14069,0
1221,-159.30015_22.14202,0
1222,-159.30113_22.14226,26
1223,-159.30558_22.15849,15
1224,-159.31861_22.16671,4
1225,-159.33593_22.20096,12
1226,-159.33353_22.19219,6
1227,-159.33154_22.19248,6
1228,-159.37895_22.19548,6
1229,-159.38772_22.19579,6
1230,-159.40906_22.20762,19
1231,-159.40920_22.20886,19
1232,-159.40958_22.20918,19
1233,-159.40966_22.21022,25
1234,-159.41016_22.20959,25
1235,-159.40531_22.21177,6
1236,-159.42449_22.21937,8
1237,-159.42425_22.21795,15
1238,-159.40595_22.20383,6
1239,-159.40475_22.20362,2
1240,-159.40399_22.20783,2
1241,-159.40291_22.20710,2
1242,-159.40764_22.20855,19
1243,-159.40592_22.20753,6
1244,-159.40735_22.20688,19
1245,-159.40336_22.20666,2
1246,-159.50441_22.20135,81
1247,-159.50180_22.20157,164
1248,-159.56209_22.22140,138
1249,-159.40830_22.21392,19
1250,-159.42912_22.21362,14
1251,-159.44238_22.22300,15
1252,-159.49657_22.21204,376
1253,-159.49704_22.20637,161
1254,-159.49647_22.20726,161
1255,-159.54718_22.20804,57
1256,-159.54464_22.21093,57
1257,-159.54618_22.22173,80
1258,-159.54659_22.22265,80
1259,-159.54564_22.22178,93
1260,-159.54792_22.22141,56
1261,-159.55696_22.22414,17
1262,-159.52387_21.90457,0
1263,-159.58545_21.92202,8
1264,-159.58563_21.92177,8
1265,-159.58800_21.92582,5
1266,-159.58691_21.92697,5
1267,-159.58890_21.92348,5
1268,-159.58894_21.92334,5
1269,-159.58920_21.92239,7
1270,-159.58946_21.92143,7
1271,-159.48720_21.92391,17
1272,-159.48709_21.92444,17
1273,-159.48742_21.92535,14
1274,-159.36982_22.05407,68
1275,-159.50935_21.94052,1
1276,-159.50667_21.93476,22
1277,-159.50645_21.93653,22
1278,-159.45115_21.87880,624
1279,-159.45180_21.87893,624
1280,-159.45039_21.88279,190
1281,-159.32214_22.06555,59
1282,-159.52058_21.91846,0
1283,-159.51843_21.91920,3
1284,-159.51556_21.90998,0
1285,-159.49484_21.91691,178
1286,-159.35410_21.95889,59
1287,-159.36090_22.07060,120
1288,-159.37748_22.06915,187
1289,-159.38035_22.06920,187
1290,-159.52601_21.92604,0
1291,-159.52602_21.92750,0
1292,-159.52540_21.92816,0
1293,-159.45116_21.88159,624
1294,-159.32119_22.06840,42
1295,-159.54526_22.22062,93
1296,-159.52117_21.91855,0
1297,-159.51978_21.92973,0
1298,-159.51283_21.92747,0
1299,-159.51374_21.92447,0
1300,-159.50996_21.93159,1
1301,-159.51956_21.94077,0
1302,-159.50911_21.91506,1
1303,-159.36484_21.95242,38
1304,-159.35325_21.96236,277
1305,-159.37868_22.06961,187
1306,-159.45130_21.88261,624
1307,-159.46144_21.90664,81
1308,-159.46145_21.90593,81
1309,-159.45967_21.90490,94
1310,-159.46055_21.88507,238
1311,-159.46086_21.88422,94
1312,-159.46246_21.88867,84
1313,-159.46109_21.88626,94
1314,-159.46192_21.88733,94
1315,-159.46091_21.88739,94
1316,-159.47801_21.91494,14
1317,-159.47310_21.91459,174
1318,-159.48419_21.91977,17
1319,-159.48424_21.91931,17
1320,-159.48580_21.92010,63
1321,-159.48760_21.92238,17
1322,-159.39888_21.96265,1
1323,-159.33604_22.05334,76
1324,-159.32263_22.09456,59
1325,-159.48630_21.92819,14
1326,-159.46055_21.90508,94
1327,-159.46085_21.90865,81
1328,-159.55138_22.22228,56
1329,-159.54874_22.22108,56
1330,-159.54629_22.22111,80
1331,-159.36122_22.09852,28
1332,-159.33037_22.10003,42
1333,-159.37550_21.96251,55
1334,-159.72315_21.97352,17
1335,-159.72391_21.97442,17
1336,-159.43026_22.21329,14
1337,-159.45498_22.22557,32
1338,-159.49630_22.20853,153
1339,-159.55499_22.20420,36
1340,-159.54061_22.21319,57
1341,-159.54912_22.21020,57
1342,-159.50409_21.93054,39
1343,-159.36891_21.97257,277
1344,-159.34243_22.05912,187
1345,-159.37504_22.05297,123
1346,-159.38853_22.06201,68
1347,-159.38964_22.06139,68
1348,-159.38618_22.05949,68
1349,-159.38671_22.05982,68
1350,-159.65722_21.96471,49
1351,-159.64042_21.93653,0
1352,-159.58663_21.91896,8
1353,-159.58650_21.91944,7
1354,-159.58654_21.92039,8
1355,-159.58815_21.92177,7
1356,-159.58784_21.92291,8
1357,-159.36870_22.05117,123
1358,-159.36814_22.05178,123
1359,-159.38305_22.05495,68
1360,-159.38417_22.05490,68
1361,-159.38821_22.05787,68
1362,-159.37052_22.05337,123
1363,-159.36960_22.05307,68
1364,-159.36938_22.05163,123
1365,-159.36996_22.05118,123
1366,-159.38320_22.05659,68
1367,-159.38257_22.05908,68
1368,-159.38250_22.05924,68
1369,-159.38142_22.05794,68
1370,-159.38829_22.05617,68
1371,-159.37680_22.06449,68
1372,-159.46941_21.87946,88
1373,-159.40743_22.21097,19
1374,-159.40264_22.21078,2
1375,-159.40470_22.20983,2
1376,-159.58790_21.91434,14
1377,-159.57048_21.91939,54
1378,-159.57697_21.91400,54
1379,-159.57637_21.91470,54
1380,-159.57661_21.91312,54
1381,-159.57675_21.91206,54
1382,-159.57498_21.91459,54
1383,-159.48299_21.92625,14
1384,-159.48441_21.92456,14
1385,-159.46492_21.89444,81
1386,-159.46604_21.90053,88
1387,-159.46553_21.89699,88
1388,-159.39192_22.05610,68
1389,-159.37420_22.06317,68
1390,-159.36138_22.07210,112
1391,-159.37372_22.06362,68
1392,-159.36735_22.09583,70
1393,-159.39279_22.20451,8
1394,-159.50039_22.20297,183
1395,-159.53138_21.92530,2
1396,-159.71105_21.96610,15
1397,-159.71548_21.96979,12
1398,-159.71352_21.97161,12
1399,-159.70744_21.96301,8
1400,-159.70706_21.96256,8
1401,-159.67854_22.10244,1
1402,-159.67813_22.09963,0
1403,-159.66261_22.11986,9
1404,-159.65471_22.12892,28
1405,-159.45877_21.90355,94
1406,-159.36075_21.96296,277
1407,-159.37359_22.05868,68
1408,-159.37190_22.05887,68
1409,-159.38307_22.05401,68
1410,-159.50646_22.20138,81
1411,-159.58715_21.92082,8
1412,-159.58619_21.92396,8
1413,-159.50238_22.19364,42
1414,-159.39213_22.21035,13
1415,-159.39398_22.20712,1
1416,-159.42946_22.18398,14
1417,-159.36853_21.97230,277
1418,-159.34239_22.05973,199
1419,-159.34121_22.05919,187
1420,-159.37791_22.05423,68
1421,-159.37691_22.05516,68
1422,-159.37659_22.05540,68
1423,-159.39035_22.05967,68
1424,-159.66045_21.96126,17
1425,-159.65712_21.96498,49
1426,-159.64819_21.93831,4
1427,-159.58723_21.91946,8
1428,-159.58689_21.91915,8
1429,-159.58757_21.92191,8
1430,-159.58842_21.92271,7
1431,-159.58768_21.92252,8
1432,-159.58525_21.92167,8
1433,-159.58916_21.92252,7
1434,-159.58931_21.92198,7
1435,-159.48641_21.92764,14
1436,-159.48973_21.92615,17
1437,-159.45967_21.90987,81
1438,-159.37067_22.05388,68
1439,-159.36748_22.05257,68
1440,-159.37025_22.05421,68
1441,-159.37087_22.05480,68
1442,-159.50588_21.93590,22
1443,-159.45115_21.87863,624
1444,-159.45040_21.88262,190
1445,-159.50496_22.20055,81
1446,-159.50474_22.20026,81
1447,-159.52159_21.93061,0
1448,-159.52202_21.92954,0
1449,-159.52216_21.93044,0
1450,-159.46834_21.88534,88
1451,-159.47257_21.88009,110
1452,-159.35556_22.08683,181
1453,-159.40743_22.20977,19
1454,-159.57650_21.91457,54
1455,-159.57445_21.91536,54
1456,-159.57618_21.91316,54
1457,-159.57491_21.91417,54
1458,-159.57575_21.91402,54
1459,-159.48781_21.92697,14
1460,-159.48734_21.92700,14
1461,-159.46544_21.90003,88
1462,-159.46537_21.89700,88
1463,-159.46579_21.90100,88
1464,-159.53143_21.92505,2
1465,-159.53242_21.92476,1
1466,-159.53474_21.92377,1
1467,-159.37124_21.97033,277
1468,-159.36991_21.97022,277
1469,-159.32593_22.10400,63
1470,-159.32438_22.10028,42
1471,-159.33055_22.09821,23
1472,-159.49808_22.20321,96
1473,-159.37403_21.96861,277
1474,-159.37335_21.96925,277
1475,-159.36973_22.07913,68
1476,-159.53565_21.92289,2
1477,-159.53601_21.92301,1
1478,-159.51433_21.92277,0
1479,-159.51135_21.91796,1
1480,-159.52943_21.92250,1
1481,-159.52694_21.90356,0
1482,-159.52539_21.92072,0
1483,-159.52492_21.92197,0
1484,-159.52448_21.92080,0
1485,-159.52890_21.92326,1
1486,-159.52808_21.92119,0
1487,-159.51928_21.90545,3
1488,-159.51815_21.90787,3
1489,-159.51791_21.90768,3
1490,-159.51818_21.90875,3
1491,-159.51679_21.91047,3
1492,-159.51577_21.91432,3
1493,-159.51649_21.91137,3
1494,-159.51647_21.90926,3
1495,-159.52346_21.91992,0
1496,-159.52322_21.91766,0
1497,-159.52233_21.91836,0
1498,-159.52389_21.91761,0
1499,-159.51417_21.92568,0
1500,-159.51910_21.94025,0
1501,-159.52360_21.93659,0
1502,-159.51968_21.93751,0
1503,-159.51994_21.93824,0
1504,-159.52238_21.93664,0
1505,-159.52022_21.93046,0
1506,-159.51710_21.93575,3
1507,-159.53007_21.92790,2
1508,-159.52995_21.92805,2
1509,-159.50056_21.92223,357
1510,-159.50084_21.92030,96
1511,-159.49370_21.91782,178
1512,-159.50659_21.92808,22
1513,-159.50660_21.92636,22
1514,-159.50635_21.92625,22
1515,-159.50641_21.92951,22
1516,-159.49715_21.91864,178
1517,-159.47061_21.87949,88
1518,-159.49911_21.91566,96
1519,-159.49940_21.91572,96
1520,-159.50158_21.91593,39
1521,-159.50163_21.91708,39
1522,-159.50158_21.91877,39
1523,-159.50137_21.91657,39
1524,-159.50054_21.91356,39
1525,-159.49821_21.91274,96
1526,-159.48138_21.91627,17
1527,-159.48523_21.91951,17
1528,-159.48378_21.91810,17
1529,-159.39958_21.96296,1
1530,-159.32954_22.09400,38
1531,-159.32792_22.09593,23
1532,-159.32594_22.09787,42
1533,-159.46019_21.90471,94
1534,-159.46047_21.90824,94
1535,-159.46284_21.90879,81
1536,-159.46446_21.90367,81
1537,-159.46461_21.90356,81
1538,-159.46386_21.90060,81
1539,-159.46272_21.90678,81
1540,-159.46244_21.90620,81
1541,-159.46092_21.90494,81
1542,-159.45760_21.90473,339
1543,-159.45824_21.90430,94
1544,-159.45799_21.90368,94
1545,-159.46050_21.88617,238
1546,-159.46261_21.88826,84
1547,-159.46089_21.88642,94
1548,-159.36107_21.96497,277
1549,-159.36245_21.96513,277
1550,-159.39239_21.96567,55
1551,-159.39405_21.96548,55
1552,-159.39427_21.96655,55
1553,-159.39285_21.96584,55
1554,-159.39070_21.96540,55
1555,-159.39046_21.96469,55
1556,-159.39327_21.96377,55
1557,-159.39162_21.96463,55
1558,-159.39817_21.96357,55
1559,-159.34026_21.97540,0
1560,-159.36871_21.96985,277
1561,-159.36827_21.96961,277
1562,-159.36776_21.97071,277
1563,-159.36526_21.96162,57
1564,-159.36702_21.96299,57
1565,-159.36715_21.96374,57
1566,-159.36816_21.96398,57
1567,-159.37190_21.96644,59
1568,-159.37148_21.96721,59
1569,-159.37100_21.96869,277
1570,-159.33825_22.04814,68
1571,-159.33922_22.04799,68
1572,-159.33632_22.05354,76
1573,-159.33592_22.05511,89
1574,-159.33988_22.05513,76
1575,-159.33899_22.05498,76
1576,-159.52940_21.92987,2
1577,-159.52844_21.92923,1
1578,-159.52492_21.92585,0
1579,-159.52441_21.92564,0
1580,-159.52086_21.92623,0
1581,-159.49760_21.92253,178
1582,-159.50730_21.92785,2
1583,-159.50762_21.92815,2
1584,-159.50684_21.92833,22
1585,-159.50798_21.92678,2
1586,-159.50696_21.93067,22
1587,-159.49719_21.91919,178
1588,-159.49783_21.91864,178
1589,-159.46750_21.89594,88
1590,-159.49777_21.91697,322
1591,-159.49727_21.91436,357
1592,-159.50127_21.91682,39
1593,-159.50007_21.91380,39
1594,-159.50125_21.91384,39
1595,-159.48828_21.92313,63
1596,-159.48388_21.91854,17
1597,-159.48716_21.92077,63
1598,-159.48530_21.92960,14
1599,-159.40017_21.96331,1
1600,-159.40015_21.96349,1
1601,-159.33698_22.05459,76
1602,-159.32951_22.09376,38
1603,-159.32983_22.09479,65
1604,-159.46004_21.91025,81
1605,-159.46012_21.90833,94
1606,-159.46416_21.90948,88
1607,-159.36340_21.95150,38
1608,-159.36396_21.96078,55
1609,-159.36173_21.96464,277
1610,-159.39395_21.96616,55
1611,-159.39047_21.96509,55
1612,-159.39338_21.96456,55
1613,-159.39186_21.96497,55
1614,-159.39862_21.96299,55
1615,-159.37873_22.06304,68
1616,-159.34792_21.95908,246
1617,-159.36771_21.97048,277
1618,-159.37046_21.96826,277
1619,-159.36488_21.96196,57
1620,-159.36722_21.96446,59
1621,-159.36783_21.96449,59
1622,-159.37156_21.96617,59
1623,-159.37091_21.96660,59
1624,-159.36986_21.96662,59
1625,-159.36977_21.96583,59
1626,-159.37079_21.96793,277
1627,-159.37346_21.96783,59
1628,-159.35254_21.98986,4
1629,-159.33823_22.04777,68
1630,-159.40504_22.21161,2
1631,-159.42426_22.21819,15
1632,-159.40722_22.20407,19
1633,-159.40463_22.21344,2
1634,-159.40757_22.21029,19
1635,-159.40346_22.20967,2
1636,-159.40366_22.20803,2
1637,-159.40259_22.20230,2
1638,-159.40212_22.20226,441
1639,-159.41278_22.20735,69
1640,-159.40405_22.20740,2
1641,-159.40713_22.20712,19
1642,-159.40389_22.20580,2
1643,-159.50462_22.20139,81
1644,-159.42558_22.18927,26
1645,-159.40658_22.21360,6
1646,-159.42698_22.21575,26
1647,-159.44458_22.22346,72
1648,-159.45675_22.19274,40
1649,-159.46554_22.18695,161
1650,-159.51452_22.20218,54
1651,-159.54017_22.21243,57
1652,-159.54955_22.22429,23
1653,-159.54813_22.22309,56
