,Uid,In_WellCZ_C
3557,-155.98050_19.72301,True
3558,-155.98022_19.72300,True
3559,-155.97996_19.72298,True
3560,-155.97963_19.72285,True
3561,-155.97925_19.72283,True
3562,-155.97877_19.72283,True
3563,-155.97844_19.72281,True
3564,-155.97877_19.72340,True
3565,-155.97883_19.72369,True
3566,-155.97949_19.72336,True
3567,-155.98022_19.72354,True
3568,-155.98077_19.72356,True
3569,-155.98104_19.72355,True
3570,-155.98131_19.72352,True
3571,-155.98159_19.72349,True
3572,-155.98186_19.72347,True
3573,-155.98213_19.72408,True
3574,-155.98186_19.72411,True
3575,-155.98131_19.72418,True
3576,-155.98076_19.72423,True
3577,-155.98050_19.72423,True
3578,-155.98022_19.72420,True
3579,-155.97956_19.72401,True
3580,-155.97953_19.72429,True
3581,-155.97894_19.72423,True
3582,-155.97888_19.72396,True
3583,-155.97178_19.69701,True
3584,-155.97255_19.69874,True
3585,-155.96668_19.69406,True
3586,-155.96586_19.69562,True
3587,-155.96665_19.70026,True
3588,-155.96668_19.70122,True
3589,-155.96618_19.70224,True
3590,-155.96701_19.70234,True
3591,-155.96748_19.70315,True
3592,-155.96794_19.70428,True
3593,-155.96716_19.70474,True
3594,-155.96629_19.70498,True
3595,-155.96569_19.70423,True
3596,-155.97210_19.69785,True
3597,-155.97074_19.69718,True
3598,-155.97101_19.69631,True
3599,-155.97040_19.69569,True
3600,-155.96960_19.69639,True
3601,-155.96862_19.69595,True
3602,-155.96889_19.69516,True
3603,-155.96834_19.69300,True
3604,-155.97019_19.69488,True
3605,-155.97104_19.69460,True
3606,-155.96955_19.69395,True
3607,-155.96919_19.69283,True
3608,-155.96990_19.69254,True
3609,-155.96874_19.69410,True
3610,-155.96884_19.69742,True
3611,-155.97029_19.70071,True
3612,-155.96102_19.70163,True
3613,-155.95744_19.69736,True
3614,-155.95738_19.69871,True
3615,-155.95891_19.70814,True
3616,-155.96311_19.70675,True
3617,-155.95695_19.70800,True
3618,-155.95450_19.70766,True
3619,-155.95251_19.70728,True
3620,-155.95138_19.70267,True
3621,-155.95561_19.70174,True
3622,-155.95698_19.70293,True
3623,-155.94918_19.69955,True
3624,-155.96067_19.70608,True
3625,-155.95940_19.70501,True
3626,-155.95954_19.70718,True
3627,-155.95301_19.69801,True
3628,-155.95481_19.70375,True
3629,-155.95428_19.70301,True
3630,-155.94973_19.70054,True
3631,-155.95252_19.70418,True
3632,-155.95127_19.70418,True
3633,-155.95599_19.70408,True
3634,-155.95547_19.70517,True
3635,-155.95699_19.70448,True
3636,-155.95402_19.70602,True
3637,-155.95412_19.70048,True
3638,-155.95282_19.70171,True
3639,-155.95543_19.70746,True
3640,-155.94928_19.70253,True
3641,-155.94842_19.70555,True
3642,-155.94699_19.70771,True
3643,-155.94173_19.70592,True
3644,-155.94384_19.71750,True
3645,-155.94306_19.70750,True
3646,-155.92668_19.70747,True
3647,-155.92876_19.70766,True
3648,-155.97789_19.71721,True
3649,-155.97810_19.71724,True
3650,-155.97852_19.71728,True
3651,-155.97894_19.71733,True
3652,-155.97915_19.71735,True
3653,-155.97936_19.71737,True
3654,-155.97967_19.71740,True
3655,-155.97999_19.71744,True
3656,-155.98020_19.71746,True
3657,-155.98041_19.71748,True
3658,-155.98062_19.71751,True
3659,-155.98083_19.71753,True
3660,-155.98102_19.71837,True
3661,-155.98093_19.71808,True
3662,-155.98070_19.71806,True
3663,-155.98058_19.71838,True
3664,-155.98024_19.71842,True
3665,-155.97989_19.71828,True
3666,-155.98007_19.71799,True
3667,-155.97953_19.71796,True
3668,-155.97941_19.71825,True
3669,-155.97898_19.71819,True
3670,-155.97889_19.71800,True
3671,-155.97853_19.71775,True
3672,-155.97841_19.71814,True
3673,-155.97787_19.71790,True
3674,-155.97795_19.71769,True
3675,-155.97908_19.71851,True
3676,-155.97629_19.70798,True
3677,-155.97620_19.70849,True
3678,-155.97631_19.70888,True
3679,-155.97649_19.70964,True
3680,-155.97659_19.71003,True
3681,-155.97668_19.71041,True
3682,-155.97558_19.71022,True
3683,-155.97544_19.70985,True
3684,-155.97532_19.70951,True
3685,-155.97522_19.70919,True
3686,-155.97513_19.70886,True
3687,-155.97501_19.70849,True
3688,-155.97491_19.70700,True
3689,-155.97619_19.70672,True
3690,-155.97563_19.70680,True
3691,-155.97570_19.70799,True
3692,-155.97501_19.70804,True
3693,-155.98288_19.72835,True
3694,-155.92464_19.71651,True
3695,-155.97940_19.71063,True
3696,-155.98080_19.72996,True
3697,-155.98291_19.72868,True
3698,-155.96099_19.69041,True
3699,-155.96107_19.69042,True
3700,-155.96881_19.68694,True
3701,-155.95959_19.67921,True
3702,-155.96459_19.67446,True
3703,-155.96481_19.67594,True
3704,-155.96800_19.67996,True
3705,-155.96636_19.68007,True
3706,-155.96741_19.67697,True
3707,-155.96591_19.67344,True
3708,-155.96700_19.67486,True
3709,-155.96682_19.67445,True
3710,-155.96447_19.67929,True
3711,-155.95593_19.68770,True
3712,-155.96888_19.68179,True
3713,-155.94566_19.64193,True
3714,-155.94996_19.64775,True
3715,-155.95163_19.64817,True
3716,-155.94946_19.64852,True
3717,-155.94934_19.64666,True
3718,-155.94895_19.64510,True
3719,-155.94649_19.64648,True
3720,-155.94695_19.64554,True
3721,-155.94498_19.64598,True
3722,-155.94266_19.64650,True
3723,-155.94266_19.64766,True
3724,-155.94117_19.64813,True
3725,-155.94086_19.64710,True
3726,-155.93980_19.64789,True
3727,-155.93845_19.64776,True
3728,-155.94974_19.64722,True
3729,-155.94706_19.64779,True
3730,-155.94523_19.65001,True
3731,-155.94526_19.64909,True
3732,-155.94497_19.64829,True
3733,-155.94316_19.64868,True
3734,-155.94337_19.64961,True
3735,-155.94346_19.65059,True
3736,-155.94171_19.64995,True
3737,-155.94139_19.64905,True
3738,-155.94075_19.65083,True
3739,-155.93834_19.64986,True
3740,-155.92252_19.62223,True
3741,-155.93465_19.61941,True
3742,-155.94862_19.61366,True
3743,-155.94660_19.61598,True
3744,-155.94458_19.61565,True
3745,-155.94338_19.61588,True
3746,-155.94867_19.61416,True
3747,-155.94846_19.61454,True
3748,-155.94762_19.61514,True
3749,-155.94577_19.61542,True
3750,-155.94875_19.61476,True
3751,-155.94895_19.61309,True
3752,-155.94888_19.61445,True
3753,-155.94839_19.61527,True
3754,-155.94626_19.61395,True
3755,-155.94458_19.61651,True
3756,-155.94336_19.61679,True
3757,-155.94576_19.61493,True
3758,-155.94331_19.61490,True
3759,-155.94865_19.61310,True
3760,-155.94703_19.61593,True
3761,-155.94680_19.61543,True
3762,-155.95157_19.61216,True
3763,-155.95005_19.61456,True
3764,-155.95009_19.61479,True
3765,-155.94958_19.61379,True
3766,-155.95132_19.61270,True
3767,-155.95264_19.61293,True
3768,-155.95235_19.61267,True
3769,-155.95130_19.61391,True
3770,-155.94239_19.58046,True
3771,-155.94262_19.58122,True
3772,-155.94366_19.58286,True
3773,-155.94330_19.58354,True
3774,-155.94376_19.58402,True
3775,-155.94324_19.58541,True
3776,-155.94014_19.58159,True
3777,-155.94503_19.58374,True
3778,-155.94452_19.58459,True
3779,-155.94482_19.58593,True
3780,-155.94464_19.58708,True
3781,-155.94446_19.58808,True
3782,-155.94449_19.58905,True
3783,-155.94498_19.59009,True
3784,-155.94322_19.59163,True
3785,-155.94225_19.59106,True
3786,-155.93821_19.58519,True
3787,-155.93630_19.58487,True
3788,-155.93777_19.58184,True
3789,-155.94257_19.58674,True
3790,-155.94492_19.58427,True
3791,-155.94532_19.58504,True
3792,-155.94860_19.57983,True
3793,-155.94723_19.57997,True
3794,-155.94445_19.58031,True
3795,-155.94844_19.58103,True
3796,-155.94829_19.58206,True
3797,-155.94624_19.58259,True
3798,-155.94579_19.58176,True
3799,-155.94567_19.58115,True
3800,-155.94978_19.58422,True
3801,-155.94650_19.58931,True
3802,-155.94634_19.58891,True
3803,-155.94697_19.58799,True
3804,-155.94695_19.58587,True
3805,-155.94632_19.58376,True
3806,-155.94816_19.58314,True
3807,-155.95281_19.58649,True
3808,-155.95218_19.58579,True
3809,-155.95191_19.58519,True
3810,-155.95148_19.58461,True
3811,-155.95122_19.58397,True
3812,-155.95104_19.58298,True
3813,-155.95333_19.58601,True
3814,-155.95318_19.58572,True
3815,-155.95312_19.58535,True
3816,-155.95300_19.58500,True
3817,-155.95285_19.58467,True
3818,-155.95249_19.58400,True
3819,-155.95246_19.58366,True
3820,-155.95232_19.58334,True
3821,-155.95233_19.58280,True
3822,-155.95210_19.58224,True
3823,-155.95192_19.58196,True
3824,-155.95174_19.58170,True
3825,-155.95256_19.58618,True
3826,-155.95225_19.58652,True
3827,-155.94848_19.58474,True
3828,-155.94934_19.58614,True
3829,-155.95004_19.58718,True
3830,-155.95015_19.58833,True
3831,-155.94403_19.57986,True
3832,-155.93512_19.58243,True
3833,-155.95034_19.58000,True
3834,-155.95025_19.57956,True
3835,-155.95023_19.57915,True
3836,-155.94983_19.57899,True
3837,-155.94971_19.57949,True
3838,-155.94972_19.57980,True
3839,-155.90498_19.52978,True
3840,-155.91621_19.53092,True
3841,-155.92163_19.52984,True
3842,-155.91684_19.52885,True
3843,-155.91033_19.52320,True
3844,-155.91810_19.52797,True
3845,-155.91901_19.52205,True
3846,-155.91447_19.52665,True
3847,-155.92114_19.52388,True
3848,-155.92145_19.52453,True
3849,-155.92121_19.52462,True
3850,-155.92098_19.52470,True
3851,-155.92075_19.52478,True
3852,-155.92050_19.52485,True
3853,-155.92006_19.52500,True
3854,-155.91910_19.52528,True
3855,-155.91853_19.52537,True
3856,-155.91599_19.52637,True
3857,-155.91617_19.52699,True
3858,-155.91843_19.52626,True
3859,-155.91876_19.52662,True
3860,-155.92068_19.52593,True
3861,-155.92130_19.52567,True
3862,-155.92154_19.52559,True
3863,-155.92178_19.52551,True
3864,-155.91157_19.52537,True
3865,-155.91647_19.52511,True
3866,-155.91951_19.52514,True
3867,-155.92003_19.52609,True
3868,-155.91537_19.52661,True
3869,-155.92104_19.52421,True
3870,-155.92085_19.52320,True
3871,-155.91994_19.52712,True
3872,-155.91895_19.52138,True
3873,-155.91329_19.52411,True
3874,-155.91938_19.52014,True
3875,-155.91935_19.51989,True
3876,-155.91934_19.51964,True
3877,-155.91933_19.51938,True
3878,-155.91931_19.51907,True
3879,-155.91917_19.52095,True
3880,-155.90179_19.51373,True
3881,-155.91576_19.51588,True
3882,-155.91544_19.51651,True
3883,-155.91442_19.51621,True
3884,-155.90391_19.51286,True
3885,-155.90430_19.51275,True
3886,-155.90541_19.51244,True
3887,-155.90596_19.51229,True
3888,-155.90609_19.51287,True
3889,-155.90554_19.51304,True
3890,-155.90499_19.51321,True
3891,-155.90444_19.51339,True
3892,-155.90404_19.51351,True
3893,-155.90840_19.51158,True
3894,-155.90869_19.51151,True
3895,-155.90898_19.51145,True
3896,-155.90926_19.51137,True
3897,-155.90982_19.51122,True
3898,-155.91010_19.51114,True
3899,-155.91173_19.51059,True
3900,-155.91194_19.51111,True
3901,-155.91108_19.51144,True
3902,-155.91076_19.51153,True
3903,-155.91021_19.51169,True
3904,-155.90994_19.51176,True
3905,-155.90965_19.51184,True
3906,-155.90937_19.51191,True
3907,-155.90909_19.51198,True
3908,-155.90880_19.51205,True
3909,-155.90852_19.51212,True
3910,-155.91739_19.51375,True
3911,-155.91724_19.51412,True
3912,-155.90791_19.50617,True
3913,-155.91023_19.50736,True
3914,-155.91234_19.50679,True
3915,-155.91336_19.50738,True
3916,-155.90355_19.51185,True
3917,-155.90555_19.50513,True
3918,-155.90324_19.50543,True
3919,-155.90116_19.50570,True
3920,-155.91003_19.50134,True
3921,-155.91122_19.50285,True
3922,-155.90931_19.50315,True
3923,-155.90914_19.50176,True
3924,-155.90976_19.50481,True
3925,-155.91263_19.50445,True
3926,-155.91214_19.50507,True
3927,-155.91204_19.50564,True
3928,-155.91174_19.50617,True
3929,-155.90525_19.49709,True
3930,-155.90469_19.49614,True
3931,-155.90308_19.49667,True
3932,-155.90348_19.49715,True
3933,-155.90395_19.49780,True
3934,-155.90235_19.49785,True
3935,-155.90198_19.49725,True
3936,-155.90071_19.49788,True
3937,-155.90095_19.49853,True
3938,-155.90163_19.49924,True
3939,-155.90001_19.49930,True
3940,-155.89728_19.49998,True
3941,-155.89646_19.50026,True
3942,-155.89666_19.50161,True
3943,-155.89536_19.50137,True
3944,-155.90813_19.50054,True
3945,-155.90720_19.50101,True
3946,-155.90622_19.50122,True
3947,-155.90535_19.50155,True
3948,-155.90433_19.50176,True
3949,-155.90321_19.50200,True
3950,-155.90166_19.50236,True
3951,-155.89931_19.50349,True
3952,-155.89876_19.50236,True
3953,-155.90154_19.50121,True
3954,-155.90488_19.49969,True
3955,-155.90649_19.49935,True
3956,-155.90631_19.49823,True
3957,-155.90795_19.49882,True
3958,-155.91893_19.51775,True
3959,-155.91805_19.51750,True
3960,-155.91552_19.51760,True
3961,-155.91661_19.51788,True
3962,-155.91496_19.51830,True
3963,-155.91672_19.51850,True
3964,-155.91515_19.51888,True
3965,-155.90074_19.49120,True
3966,-155.89581_19.49381,True
3967,-155.90129_19.49531,True
3968,-155.90294_19.49497,True
3969,-155.89467_19.49593,True
3970,-155.89518_19.49673,True
3971,-155.89562_19.49738,True
3972,-155.89595_19.49803,True
3973,-155.89617_19.49861,True
3974,-155.89637_19.49912,True
3975,-155.89382_19.49901,True
3976,-155.89351_19.49827,True
3977,-155.90461_19.49428,True
3978,-155.90401_19.49388,True
3979,-155.90431_19.49515,True
3980,-155.90269_19.49613,True
3981,-155.90112_19.49643,True
3982,-155.89868_19.49457,True
3983,-155.89967_19.49743,True
3984,-155.90356_19.49327,True
3985,-155.89646_19.49463,True
3986,-155.89695_19.49545,True
3987,-155.89732_19.49615,True
3988,-155.89773_19.49697,True
3989,-155.89797_19.49792,True
3990,-155.90282_19.49369,True
3991,-155.90001_19.49026,True
3992,-155.89816_19.49211,True
3993,-155.89790_19.49356,True
3994,-155.89211_19.45658,True
3995,-155.89064_19.45715,True
3996,-155.89074_19.45654,True
3997,-155.89047_19.45624,True
3998,-155.89047_19.45543,True
3999,-155.88557_19.45452,True
4000,-155.88792_19.45460,True
4001,-155.89041_19.45420,True
4002,-155.89059_19.45337,True
4003,-155.89052_19.45297,True
4004,-155.89041_19.45254,True
4005,-155.88976_19.45648,True
4006,-155.89016_19.45681,True
4007,-155.88425_19.45904,True
4008,-155.88743_19.45727,True
4009,-155.88068_19.45817,True
4010,-155.88245_19.45803,True
4011,-155.88095_19.45864,True
4012,-155.88084_19.45952,True
4013,-155.88120_19.45907,True
4014,-155.88154_19.45840,True
4015,-155.88060_19.45886,True
4016,-155.88373_19.44485,True
4017,-155.88351_19.45362,True
4018,-155.88043_19.45568,True
4019,-155.88110_19.45420,True
4020,-155.88022_19.44509,True
4021,-155.88006_19.44581,True
4022,-155.88025_19.44360,True
4023,-155.88129_19.44335,True
4024,-155.88123_19.45668,True
4025,-155.88502_19.45444,True
4026,-155.88072_19.44516,True
4027,-155.88358_19.45536,True
4028,-155.88364_19.45425,True
4029,-155.88499_19.45368,True
4030,-155.88035_19.44542,True
4031,-155.88435_19.45342,True
4032,-155.88146_19.45576,True
4033,-155.87981_19.45986,True
4034,-155.88087_19.46224,True
4035,-155.87914_19.46376,True
4036,-155.87814_19.46320,True
4037,-155.87743_19.46316,True
4038,-155.87736_19.46163,True
4039,-155.87497_19.45853,True
4040,-155.87931_19.45850,True
4041,-155.87905_19.45517,True
4042,-155.87663_19.45603,True
4043,-155.87933_19.45577,True
4044,-155.87861_19.45623,True
4045,-155.87889_19.44366,True
4046,-155.87916_19.44451,True
4047,-155.87865_19.44641,True
4048,-155.87947_19.45459,True
4049,-155.87906_19.44569,True
4050,-155.87953_19.44371,True
4051,-155.87384_19.44649,True
4052,-155.87356_19.44531,True
4053,-155.87911_19.44506,True
4054,-155.77346_19.10085,True
4055,-155.77103_19.10507,True
4056,-155.77172_19.10583,True
4057,-155.77138_19.11119,True
4058,-155.77218_19.10815,True
4059,-155.77320_19.10835,True
4060,-155.77517_19.11150,True
4061,-155.77600_19.11392,True
4062,-155.77120_19.11637,True
4063,-155.77131_19.11669,True
4064,-155.77377_19.11590,True
4065,-155.77579_19.11833,True
4066,-155.76725_19.11647,True
4067,-155.76567_19.10925,True
4068,-155.76623_19.10249,True
4069,-155.76848_19.10195,True
4070,-155.76707_19.10483,True
4071,-155.76695_19.10450,True
4072,-155.77008_19.10232,True
4073,-155.77051_19.10131,True
4074,-155.77076_19.10189,True
4075,-155.77100_19.10148,True
4076,-155.77124_19.10141,True
4077,-155.76514_19.09946,True
4078,-155.77120_19.09898,True
4079,-155.77077_19.10004,True
4080,-155.77053_19.10012,True
4081,-155.77004_19.10028,True
4082,-155.76946_19.09944,True
4083,-155.77238_19.09781,True
4084,-155.77311_19.09981,True
4085,-155.76528_19.09579,True
4086,-155.76656_19.09590,True
4087,-155.76669_19.09623,True
4088,-155.76484_19.09872,True
4089,-155.76741_19.09492,True
4090,-155.76764_19.09555,True
4091,-155.77009_19.09474,True
4092,-155.76687_19.09147,True
4093,-155.76876_19.09105,True
4094,-155.76925_19.09242,True
4095,-155.76705_19.09385,True
4096,-155.76693_19.09238,True
4097,-155.76982_19.09069,True
4098,-155.76994_19.09101,True
4099,-155.77067_19.09302,True
4100,-155.77056_19.09160,True
4101,-155.76282_19.08796,True
4102,-155.76228_19.08907,True
4103,-155.76299_19.08845,True
4104,-155.76313_19.08883,True
4105,-155.76420_19.09090,True
4106,-155.76364_19.09108,True
4107,-155.76236_19.09190,True
4108,-155.76581_19.08796,True
4109,-155.76635_19.08775,True
4110,-155.76663_19.08766,True
4111,-155.76217_19.09474,True
4112,-155.76228_19.09506,True
4113,-155.76256_19.09237,True
4114,-155.76267_19.09269,True
4115,-155.76279_19.09300,True
4116,-155.76456_19.09224,True
4117,-155.76505_19.09433,True
4118,-155.76364_19.09533,True
4119,-155.76341_19.09469,True
4120,-155.76354_19.09844,True
4121,-155.52065_19.14163,True
4122,-155.59339_19.05973,True
4123,-155.51809_19.14181,True
4124,-155.51737_19.14135,True
4125,-155.51725_19.14100,True
4126,-155.51734_19.14056,True
4127,-155.51700_19.14024,True
4128,-155.51887_19.14108,True
4129,-155.51822_19.14130,True
4130,-155.51791_19.14112,True
4131,-155.51816_19.14068,True
4132,-155.51791_19.14054,True
4133,-155.51719_19.13967,True
4134,-155.47212_19.26002,True
4135,-155.47395_19.25319,True
4136,-155.47515_19.25821,True
4137,-156.13656_20.84891,True
4138,-156.13486_20.84612,True
4139,-156.13456_20.84577,True
4140,-156.05183_20.66137,True
4141,-156.63629_20.94903,True
4142,-155.88608_19.45767,True
4143,-155.03832_19.50922,True
4144,-155.95649_19.69662,True
4145,-155.95858_19.69842,True
4146,-155.46803_20.08141,True
4147,-159.37209_22.05729,True
4148,-159.36181_22.06867,True
4149,-159.34022_22.10461,True
4150,-159.37660_22.05622,True
4151,-159.38278_22.05664,True
4152,-159.37973_22.06247,True
4153,-159.36294_22.06606,True
4154,-159.36173_22.06788,True
4155,-159.33098_22.08632,True
4156,-159.32942_22.08624,True
4157,-159.33477_22.10171,True
4158,-159.30661_22.10305,True
4159,-159.31658_22.13729,True
4160,-159.33621_22.08515,True
4161,-159.37391_22.06889,True
4162,-159.37861_22.05679,True
4163,-159.37883_22.05686,True
4164,-159.36380_22.06773,True
4165,-159.33005_22.09919,True
4166,-159.34113_22.09025,True
4167,-159.32482_22.08178,True
4168,-159.33377_22.10167,True
4169,-159.33396_22.10123,True
4170,-159.38025_22.06920,True
4171,-159.47300_21.91459,True
4172,-159.50399_21.93054,True
4173,-159.38310_22.05659,True
4174,-159.37670_22.06449,True
4175,-159.37410_22.06317,True
4176,-159.45957_21.90987,True
4177,-159.32428_22.10028,True
4178,-159.37863_22.06304,True
4179,-159.37840_22.10217,True
4180,-159.46092_21.90893,True
4181,-159.46337_21.91170,True
4182,-159.38139_22.06356,True
4183,-159.35398_22.08706,True
4184,-159.33896_22.08778,True
4185,-159.38380_22.06336,True
4186,-159.32160_22.10235,True
4187,-159.34001_22.10245,True
4188,-159.35959_22.06905,True
4189,-159.36014_22.06819,True
4190,-159.32908_22.08126,True
4191,-159.38262_22.06221,True
4192,-159.37151_22.05748,True
4193,-159.37493_22.06804,True
4194,-159.38058_22.06911,True
4195,-159.37575_22.05576,True
4196,-159.37833_22.06862,True
4197,-159.32827_22.08410,True
4198,-159.37904_22.06873,True
4199,-159.36273_22.06695,True
4200,-159.33262_22.10095,True
4201,-159.35833_22.06781,True
4202,-159.37307_21.97001,True
4203,-159.32741_22.10464,True
4204,-159.32989_22.09875,True
4205,-159.46613_21.91187,True
4206,-159.37439_21.96992,True
4207,-159.38230_22.05628,True
4208,-159.37468_22.06283,True
4209,-159.37585_22.05714,True
4210,-159.37694_22.06240,True
4211,-159.36169_22.06920,True
4212,-159.36865_22.07012,True
4213,-159.33405_22.08618,True
4214,-159.33231_22.08524,True
4215,-159.32097_22.09999,True
4216,-159.32493_22.08131,True
4217,-159.33419_22.10181,True
4218,-159.35902_22.06795,True
4219,-159.37318_22.06474,True
4220,-159.32519_22.09980,True
4221,-159.37448_22.05534,True
4222,-159.35819_22.08810,True
4223,-159.37540_22.06368,True
4224,-159.37271_22.06399,True
4225,-159.37323_22.06416,True
4226,-159.52553_21.93716,True
4227,-159.50352_21.92602,True
4228,-159.46385_21.90968,True
4229,-159.37805_22.05585,True
4230,-159.37875_22.06238,True
4231,-159.37907_22.06745,True
4232,-159.38273_22.06243,True
4233,-159.37102_22.05560,True
4234,-159.37688_22.06847,True
4235,-159.46168_21.90759,True
4236,-159.46316_21.90963,True
4237,-159.36043_22.06880,True
4238,-159.37866_22.06875,True
4239,-159.33998_22.09018,True
4240,-159.37786_22.05566,True
4241,-159.36120_22.06840,True
4242,-159.32395_22.10322,True
4243,-159.38019_22.06771,True
4244,-159.35974_22.06866,True
4245,-159.36207_22.07015,True
4246,-159.33244_22.08754,True
4247,-159.32996_22.08244,True
4248,-159.37310_22.06353,True
4249,-159.46438_21.91175,True
4250,-159.36227_22.06932,True
4251,-159.30507_22.10167,True
4252,-159.30633_22.10236,True
4253,-159.37636_22.05503,True
4254,-159.37557_22.06336,True
4255,-159.37472_22.06927,True
4256,-159.50330_21.92681,True
4257,-159.35833_22.06821,True
4258,-159.50430_21.92570,True
4259,-159.38056_22.05637,True
4260,-159.36010_22.06874,True
4261,-159.36076_22.06886,True
4262,-159.31678_22.13470,True
4263,-159.37298_22.05761,True
4264,-159.37341_22.05756,True
4265,-159.37925_22.06603,True
4266,-159.37529_22.06707,True
4267,-159.30684_22.10416,True
4268,-159.35352_22.19693,True
4269,-159.37736_22.05519,True
4270,-159.37401_22.06251,True
4271,-159.46569_21.91196,True
4272,-159.37362_22.05582,True
4273,-159.36957_22.05768,True
4274,-159.37390_22.06936,True
4275,-159.36265_22.06733,True
4276,-159.35737_22.08744,True
4277,-159.36106_22.09011,True
4278,-159.34117_22.08933,True
4279,-159.32831_22.08647,True
4280,-159.32786_22.08623,True
4281,-159.32604_22.08478,True
4282,-159.32460_22.08236,True
4283,-159.32734_22.08332,True
4284,-159.30584_22.10261,True
4285,-159.52066_21.94310,True
4286,-159.37742_22.10256,True
4287,-159.37329_21.96984,True
4288,-159.32349_22.10228,True
4289,-159.37684_22.06555,True
4290,-159.37687_22.06385,True
4291,-159.36219_22.06741,True
4292,-159.33054_22.08775,True
4293,-159.33934_22.10148,True
4294,-159.32960_22.08189,True
4295,-159.33296_22.09966,True
4296,-159.36050_22.06826,True
4297,-159.32542_22.10180,True
4298,-159.37930_22.06200,True
4299,-159.36392_22.06564,True
4300,-159.36233_22.06905,True
4301,-159.35721_22.08849,True
4302,-159.34363_22.09076,True
4303,-159.36025_22.06388,True
4304,-159.50404_21.92984,True
4305,-159.35355_22.08707,True
4306,-159.46259_21.90939,True
4307,-159.37504_22.05553,True
4308,-159.37618_22.05575,True
4309,-159.37811_22.06598,True
4310,-159.36367_22.06609,True
4311,-159.36220_22.06960,True
4312,-159.32527_22.08537,True
4313,-159.32317_22.10345,True
4314,-159.32713_22.10437,True
4315,-159.37868_22.05625,True
4316,-159.38387_22.05529,True
4317,-159.36980_22.06455,True
4318,-159.36429_22.06849,True
4319,-159.32728_22.08512,True
4320,-159.64896_22.12742,True
4321,-159.34758_22.06148,True
4322,-159.35851_22.06925,True
4323,-159.37588_22.06510,True
4324,-159.47477_21.91513,True
4325,-159.36187_22.06844,True
4326,-159.32272_22.10127,True
4327,-159.32661_22.08163,True
4328,-159.30647_22.10253,True
4329,-159.30928_22.13676,True
4330,-159.46006_21.90994,True
4331,-159.38014_22.05647,True
4332,-159.36370_22.06661,True
4333,-159.35490_22.08711,True
4334,-159.34055_22.09062,True
4335,-159.32680_22.08592,True
4336,-159.32916_22.08233,True
4337,-159.30614_22.10225,True
4338,-159.37466_22.06340,True
4339,-159.46134_21.90773,True
4340,-159.37608_22.05602,True
4341,-159.37562_22.05708,True
4342,-159.37829_22.05610,True
4343,-159.37622_22.06429,True
4344,-159.37763_22.06470,True
4345,-159.32646_22.08502,True
4346,-159.32755_22.08170,True
4347,-159.32885_22.08300,True
4348,-159.33299_22.10860,True
4349,-159.31986_22.13460,True
4350,-159.38128_22.05646,True
4351,-159.32582_22.10299,True
4352,-159.37423_22.05525,True
4353,-159.35574_22.08854,True
4354,-159.33965_22.08830,True
4355,-159.32845_22.08256,True
4356,-156.51562_20.90680,True
4357,-156.51005_20.91484,True
4358,-156.51072_20.91514,True
4359,-156.51303_20.91280,True
4360,-156.51335_20.91249,True
4361,-156.30937_20.77601,True
4362,-156.30907_20.77593,True
4363,-156.30957_20.77471,True
4364,-156.30926_20.77487,True
4365,-156.30833_20.77559,True
4366,-156.30993_20.77624,True
4367,-156.30859_20.77435,True
4368,-156.30939_20.77531,True
4369,-156.31506_20.77910,True
4370,-156.31354_20.89462,True
4371,-156.31070_20.89348,True
4372,-156.30199_20.81506,True
4373,-156.28427_20.92128,True
4374,-156.28349_20.92416,True
4375,-156.28393_20.91114,True
4376,-156.28375_20.91033,True
4377,-156.30462_20.87206,True
4378,-156.28713_20.92434,True
4379,-156.33692_20.79449,True
4380,-156.51263_20.91389,True
4381,-156.32394_20.90616,True
4382,-156.32043_20.90088,True
4383,-156.32259_20.90621,True
4384,-156.31035_20.77507,True
4385,-156.31101_20.77580,True
4386,-156.31036_20.77717,True
4387,-156.31052_20.86972,True
4388,-156.30835_20.86919,True
4389,-156.30789_20.86943,True
4390,-156.30815_20.86991,True
4391,-156.30778_20.87005,True
4392,-156.30887_20.86853,True
4393,-156.30579_20.86440,True
4394,-156.30564_20.86689,True
4395,-156.30183_20.86822,True
4396,-156.30418_20.87318,True
4397,-156.31450_20.87426,True
4398,-156.28166_20.90337,True
4399,-156.28150_20.90481,True
4400,-156.27824_20.90154,True
4401,-156.27710_20.89571,True
4402,-156.27799_20.89658,True
4403,-156.31810_20.88573,True
4404,-156.31695_20.86458,True
4405,-156.31753_20.86491,True
4406,-156.32698_20.77981,True
4407,-156.32656_20.78027,True
4408,-156.32712_20.78068,True
4409,-156.32658_20.78149,True
4410,-156.32724_20.78276,True
4411,-156.30262_20.84005,True
4412,-156.32102_20.89405,True
4413,-156.32001_20.89254,True
4414,-156.31961_20.89212,True
4415,-156.31071_20.87216,True
4416,-156.30759_20.87212,True
4417,-156.30572_20.87257,True
4418,-156.30452_20.87779,True
4419,-156.30637_20.87687,True
4420,-156.30425_20.87286,True
4421,-156.30675_20.86961,True
4422,-156.30847_20.86971,True
4423,-156.30649_20.86733,True
4424,-156.30595_20.86698,True
4425,-156.30601_20.86745,True
4426,-156.30587_20.86778,True
4427,-156.30319_20.86974,True
4428,-156.30805_20.86605,True
4429,-156.30383_20.87126,True
4430,-156.31376_20.87097,True
