,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
4485,19232,73.38591189974566,25,44.77666666666665,0.0,0.0,62.25225298975165,40.484371258987025,82.22717077557171,63.763999943528724,17.595616518153292,97.52873662423065,400.0,0.0,14.469772051536172,198.0,0.0,79.69009166775892,0.0,Medium,2.0
4489,19264,74.08432467930042,11,44.77666666666665,0.0,0.0,52.394061908806954,74.9705769616967,79.44107354741178,81.76296217971225,17.496335066900905,84.91704260255729,386.1213123134656,0.0,11.694747274529236,198.0,0.0,79.69009166775894,0.0,Medium,2.0
4490,19268,117.01255108616395,29,44.77666666666665,0.0,129.31034482758622,27.861752118427127,114.98552464812877,37.1057016802509,36.438268758183064,89.27014688091707,190.46256116468973,389.1866315485749,200.0,136.5708622398415,198.0,99.0,62.21980575919337,1.0,High,1.0
4491,19285,137.76772015070475,32,55.7851041666667,300.0,0.0,219.6662248361385,46.26570914010356,110.27925969898135,71.14012070582558,47.95283759669327,400.0,400.0,0.0,18.57036669970267,300.0,0.0,96.85617941645991,0.0,High,1.0
4493,19293,138.68627380254614,11,55.44333333333332,300.0,0.0,323.41761963445583,31.570263459874422,111.02033017123364,77.73263320129381,39.8245734431317,400.0,310.93066099882566,0.0,33.49851337958375,300.0,0.0,96.85617941645992,0.0,High,1.0
4495,19297,110.47591807264726,29,50.88619047619048,96.20689655172414,0.0,262.01811097275896,110.76705885085855,56.085238305860386,70.95456922864122,245.6901836285867,293.1041741050194,117.03683385020415,0.0,41.83725778339771,198.0,99.0,15.552257336467179,0.0,High,1.0
4496,19304,97.77874113106358,17,44.77666666666665,0.0,79.41176470588235,28.399971148589515,242.42543978525416,37.27121361093354,54.35367312058769,65.18982837887917,224.85705406603054,160.43787304098086,0.0,199.30041392176298,174.7058823529412,99.0,56.55133616744488,1.0,High,1.0
4498,19308,94.20226850872922,67,63.036666666666754,0.0,0.0,45.32517864192548,44.335434359435354,47.38106668647735,117.74845665971736,20.983111701852756,104.3166781120213,396.94370413756525,0.0,191.77551292102413,296.95522388059703,0.0,84.2329938636556,1.0,High,1.0
4501,19317,82.79519097628742,16,63.036666666666655,0.0,0.0,52.55124322914391,66.39172522127515,49.71037217647067,83.87570892200988,20.09955489497702,110.4971468125479,309.6394254717661,0.0,174.10802775024777,229.875,0.0,82.1429934992062,1.0,Medium,2.0
4502,19319,61.64230225342473,13,47.44311355311355,0.0,0.0,161.02913026726017,36.2469178039533,44.94003598253418,27.652879695481246,149.473937804818,89.35323424894872,37.58502616471667,0.0,63.68834337119769,167.53846153846155,83.76923076923077,15.914222601655155,0.0,Low,3.0
4503,19320,141.58981603573767,37,66.44333333333333,300.0,0.0,299.1862953679377,77.60650982065874,30.60033336332629,74.31431333785423,67.07719909101534,400.0,276.683716415499,0.0,117.92783864141644,300.0,99.0,15.007701165023715,0.0,High,1.0
4504,19321,145.72678707887414,36,66.44333333333333,300.0,0.0,250.65326662541656,111.51530831591245,30.39108463093828,80.21545240419408,74.86858447523828,400.0,321.64317942859924,0.0,134.86400176192046,300.0,99.0,16.30759520755892,0.0,High,1.0
4506,19325,146.75436423643313,30,66.44333333333337,300.0,0.0,243.13532392948431,93.44397905125311,31.922007917538952,87.52496259337494,79.52597159682632,400.0,333.7560511131535,26.666666666666668,193.92137429798473,300.0,0.0,44.97579304688133,1.0,High,1.0
4507,19326,156.20331370486838,22,66.44333333333337,300.0,0.0,274.11309337677034,59.49467070371393,30.524264997591434,69.63793894059711,104.97789584129677,400.0,311.71324060538876,200.0,181.16947472745295,300.0,0.0,44.97579304688133,1.0,High,1.0
4509,19350,93.02510014649827,15,45.25333333333332,0.0,0.0,56.78439161307736,77.63481786001202,51.37424150122027,196.17010648036793,19.793337591769664,107.42269312127345,400.0,0.0,200.0,198.0,0.0,42.94358069641999,0.0,High,1.0
4519,19383,74.41638144601232,12,44.77666666666665,0.0,0.0,55.531890980092555,65.40658268032846,79.82095885834978,75.06225267470991,17.47504152897694,88.78748935877233,400.0,0.0,11.694747274529236,198.0,0.0,79.69009166775894,0.0,Medium,2.0
4521,19389,107.74040844183033,45,54.73842328042326,126.66666666666667,0.0,180.3002255965891,77.81106734864085,56.72831263483841,97.87664231269846,53.10993116689408,260.82854652385953,265.93811486203913,115.55555555555556,32.74969716991523,198.0,68.2,27.602943509334896,0.0,High,1.0
4522,19391,128.51221403479263,14,62.514761904761926,300.0,0.0,148.27694280884705,171.40372628224503,54.002279718750984,119.21517432595796,64.06930345548014,400.0,147.3735616040508,200.0,41.427155599603566,198.0,0.0,21.400304822192346,0.0,High,1.0
4523,19396,112.18462456089368,108,45.09552910052908,0.0,69.44444444444444,31.563453784034717,148.55680348923553,38.69210636845178,47.68591251819345,61.17452796591936,160.89960833489033,400.0,200.0,138.33278273317924,188.83333333333334,89.83333333333333,62.657533007860685,1.0,High,1.0
4525,19400,40.52235746026138,57,39.37744360902257,0.0,0.0,25.159650038657354,74.80444550939647,47.08390476414847,43.129297233618864,28.78542939540834,14.99898960346172,79.3833404132378,0.0,29.638516509310943,123.52631578947368,81.84210526315789,20.105923775026785,0.0,Low,3.0
4526,19406,138.47688278715265,13,55.443333333333335,300.0,0.0,287.7404652591934,34.842294922020834,110.74255422039376,80.45279728989856,40.424325459616774,400.0,337.1527785267897,0.0,33.49851337958375,300.0,0.0,96.85617941645994,0.0,High,1.0
4527,19410,122.89910340398423,11,66.44333333333334,300.0,0.0,189.09921957211355,192.89246256248953,56.484782921293366,49.666767367827305,65.97295336411139,400.0,69.89914080083362,0.0,200.0,99.0,99.0,55.02789113776139,1.0,High,1.0
4529,19415,85.64584483750373,25,45.34866666666665,0.0,0.0,21.495155003311474,79.94476681580443,31.213406045304353,213.11398499096737,131.61450886096998,158.35616182314797,107.63779261754723,0.0,200.0,198.0,0.0,97.96322973883663,1.0,Medium,2.0
4531,19419,114.60428920208813,17,45.44329411764705,0.0,52.94117647058823,27.548599990551594,83.06982770206889,37.07334308837153,37.27870748952782,96.35865649542959,243.56006467810238,400.0,200.0,136.57086223984146,198.0,99.0,62.21980575919336,1.0,High,1.0
4533,19421,77.44550781319603,23,44.77666666666665,0.0,0.0,132.23637747806353,68.46065561122874,57.11601160529418,94.38428599142264,39.8116516943335,130.46329802040864,313.84542663786186,0.0,1.7839444995044595,198.0,51.65217391304348,29.152125080112594,0.0,Medium,2.0
4534,19423,83.5050661518782,14,44.77666666666665,0.0,0.0,148.06809949748725,55.02951640383289,57.5425761480039,87.1102345578225,46.32176145286665,160.30611541502205,325.16318004511356,0.0,1.7839444995044602,198.0,99.0,29.47389759185313,0.0,Medium,2.0
4535,19425,121.45953979843848,25,55.44333333333336,107.04,0.0,163.36210133938803,74.44685809083232,112.61314751602504,87.7100113236051,51.605571804386706,361.32320598024876,400.0,0.0,37.859266600594644,300.0,0.0,70.48960098816345,0.0,High,1.0
4536,19427,82.38387333236444,13,68.5620512820513,0.0,0.0,91.28931851136608,82.87009271519833,104.65782562007205,191.4718399637939,39.53210757659087,61.9059958933167,109.36474216652799,0.0,174.3843866737821,198.0,0.0,113.71973958276733,0.0,Medium,2.0
4537,19431,110.25193768443758,21,63.55510204081632,28.285714285714285,0.0,325.2721316895133,122.14643722226603,63.02735692875168,30.595861297966362,19.68915513498328,330.30500428827173,209.76301224545793,0.0,166.96399074991746,212.57142857142858,0.0,81.60387081147691,1.0,High,1.0
4538,19432,98.36455132731419,150,62.442244444444576,1.32,0.0,113.41276083369958,56.261399179215005,62.23819431112731,39.08751378257737,17.565741091978815,232.86599933610142,225.7432389051688,113.33333333333333,194.39709283118603,293.2,0.0,63.60075186088001,1.0,High,1.0
4539,19433,69.7825993418705,84,44.99323129251699,0.0,0.0,31.492446275209968,88.2683581205619,35.52466844988743,79.61798285177663,30.532914296953518,53.44887258380667,356.3177885392823,0.0,31.445561376185744,198.0,0.0,97.09716634187657,1.0,Low,3.0
4540,19434,91.37073714773292,17,46.45901960784312,0.0,0.0,36.25791933160195,134.87432098440303,38.31357798887274,176.84590017361646,45.74845778793416,42.11368556536161,390.573210106342,0.0,198.1344371247012,174.7058823529412,0.0,86.53464619237636,1.0,Medium,2.0
4541,19443,98.76737685563914,34,44.77666666666665,0.0,123.52941176470588,37.26275203910757,74.61623590410805,41.76110685937152,153.4610612606757,78.67807851544462,76.88613543211261,399.0006934774712,0.0,197.90124176528883,122.29411764705883,75.70588235294117,55.63726914963479,1.0,High,1.0
4542,19446,95.8952689981536,34,50.732689075630255,114.70588235294117,0.0,184.34088366743188,146.7491493606946,52.50957586919941,44.01489061426536,273.28647987274417,261.25559624591415,71.41824947645881,0.0,40.436075322101104,177.61764705882354,0.0,21.36191605609951,0.0,High,1.0
4544,19448,67.86879140050728,53,47.09150044923627,0.0,0.0,28.198638935441505,66.78584782713367,33.58103670410148,100.5860219914702,26.790940614593865,52.426696952283145,337.71543338736996,0.0,29.75858780410271,198.0,0.0,97.09716634187645,1.0,Low,3.0
4546,19459,56.898190056886314,12,44.77666666666665,0.0,125.0,38.619683989593575,102.53687440469945,29.078020176160948,84.23201590287641,62.37846548111256,64.06539950934437,52.969547873687155,0.0,25.404691113313515,198.0,0.0,26.41148573584019,0.0,Low,3.0
4547,19472,81.04363156382112,40,44.77666666666665,0.0,0.0,51.1119245623635,92.90402160336451,46.03158729341045,99.16566999206137,28.12944321210989,101.78880440614311,400.0,0.0,110.80277502477698,198.0,0.0,42.94358069641999,0.0,Medium,2.0
4548,19473,80.45496688775864,26,44.77666666666665,0.0,0.0,47.258890544992596,94.41626519308717,44.42058790951115,112.81927846392128,32.12672035901152,113.57738921472439,400.0,0.0,73.751620035069,198.0,0.0,45.6770849293958,0.0,Medium,2.0
4550,19482,103.10407440779119,21,54.8395918367347,133.0,0.0,380.7008171525341,122.94468704595047,59.505284536911795,35.21143280633576,19.765798771010544,331.3115130298997,94.00229244410049,0.0,130.9075463683987,141.42857142857142,0.0,42.94358069641999,0.0,High,1.0
4551,19483,90.35567512810297,91,45.19747776033489,0.0,0.0,60.601858639546144,53.41166005424871,51.49598005981654,173.873902050333,20.48569907339417,119.14864342599174,400.0,0.0,190.17632516145898,198.0,0.0,42.9435806964201,0.0,Medium,2.0
4554,19496,122.7036271665926,14,67.17641025641026,300.0,0.0,258.9344803056662,110.61365158614258,40.58934812711517,40.67891148190775,246.18709548475385,400.0,91.29683955269797,0.0,28.967860682429567,198.0,28.285714285714285,25.36709452199809,0.0,High,1.0
4555,19502,68.94987145017195,16,44.77666666666665,0.0,0.0,128.6017944259301,120.0815897542164,39.61018840692788,47.9791869952406,136.42353969326425,78.65625597653656,90.12857321589536,0.0,24.578790882061437,198.0,99.0,26.41148573584019,0.0,Low,3.0
4556,19516,76.32306028868742,11,44.77666666666665,0.0,0.0,70.64899067684397,54.54713713760491,81.74603903796208,64.52797570902274,16.72980531671837,117.07855842046361,400.0,0.0,17.100639697270026,198.0,0.0,79.69009166775894,0.0,Medium,2.0
4558,19529,95.2459222544725,32,44.77666666666665,0.0,0.0,22.655240092915196,54.963427469986655,33.67172159184523,29.76723202995458,167.4981210290271,144.8268050755475,357.70302426572914,200.0,146.48166501486625,129.9375,30.9375,65.46993058054922,1.0,High,1.0
4559,19530,105.23858305053959,28,45.28738095238094,0.0,48.214285714285715,29.32696683236305,86.00217400710358,37.8493562588098,42.11773926657822,75.93561650947689,193.9830583201433,400.0,200.0,136.5708622398415,159.10714285714286,60.107142857142854,64.07701994282527,1.0,High,1.0
4560,19533,101.89109536359048,64,45.76516369047618,0.0,126.5625,30.13826484557365,103.40100266318981,38.03982054493034,54.29272117989288,58.394806055918295,148.48480077601508,240.32145751300473,178.125,146.0480673934589,198.0,99.0,61.792825791397135,1.0,High,1.0
4562,19557,97.10156141393368,19,50.53631578947367,0.0,31.57894736842105,35.005984079445795,177.526850988319,39.84976057960501,66.92293556364973,48.63536860830976,115.11104554472516,192.2271690164338,200.0,139.9092379114288,198.0,99.0,62.21980575919336,1.0,High,1.0
4564,19560,129.78217488596144,15,50.91034920634922,246.6,0.0,317.85941389381026,175.07942717193788,55.135564008715306,48.466237636128156,350.6002114435883,371.9101032999176,98.59337264524997,0.0,12.75189957053188,198.0,0.0,20.826044413192957,0.0,High,1.0
4566,19564,60.162249918149094,33,47.7856277056277,0.0,0.0,39.57204159312634,90.55915315619173,39.78627836330744,48.58328301475239,29.870635206746876,69.38544933271768,209.19658274876303,0.0,32.59753130912696,198.0,0.0,97.09716634187636,1.0,Low,3.0
4568,19566,75.97030148937655,15,34.50999999999999,0.0,0.0,49.06391469846553,202.59140600152782,46.438321829014825,83.99627804182656,22.976758179383776,106.49980531814029,115.12124929022444,0.0,200.0,198.0,0.0,80.35678898206524,1.0,Medium,2.0
4569,19567,70.55785420885512,25,44.77666666666665,0.0,0.0,29.149561393908915,119.33883122336583,34.20378112118482,82.220673981763,26.777531260281286,56.03763287384127,341.23177600036485,0.0,29.53419226957384,198.0,0.0,97.09716634187636,1.0,Low,3.0
4570,19569,89.82497216780591,12,45.372499999999995,0.0,0.0,35.868656211646986,109.77056507955399,37.920496222703086,156.30073594774285,43.9827829583322,42.19941652592269,396.46001967008556,0.0,200.0,198.0,0.0,81.49940990110098,1.0,Medium,2.0
4572,19571,92.3520668803678,22,42.40166666666665,0.0,265.90909090909093,37.36874787803139,140.67886893346437,41.106393677434,172.45828178700384,21.573709774767497,92.8676353389952,104.48873205306104,0.0,187.74664384178752,198.0,0.0,80.68123234521444,1.0,Medium,2.0
4575,19574,85.37579410523885,21,50.6068253968254,0.0,0.0,27.216620180334218,94.05931196350232,37.25882891939148,53.11031434866229,120.45331176228889,124.55136207711409,121.71272151162525,171.42857142857142,137.60913681627264,198.0,84.85714285714286,59.77276431685188,1.0,Medium,2.0
4580,19590,93.20612528516357,24,63.036666666666655,0.0,0.0,46.987031014418214,32.9833618138174,48.204232694409676,105.81104370261642,20.57759981224451,108.05704777488546,400.0,0.0,188.1070366699702,300.0,0.0,84.32785912842492,1.0,High,1.0
4581,19592,120.91131783889615,13,65.06989010989014,276.6923076923077,0.0,392.98695684054377,67.5328496147486,61.097700490399134,26.144493813976002,31.764958356638303,394.4999483273801,71.22349354685724,0.0,139.6203400167721,198.0,0.0,89.03682877392936,1.0,High,1.0
4582,19594,84.81390514639905,11,44.77666666666665,0.0,0.0,39.8495959874599,75.48702724046308,39.42974694653955,102.81678016246046,46.55904725417026,43.790303037125,400.0,0.0,200.0,198.0,0.0,81.49940990110098,1.0,Medium,2.0
4583,19595,88.56584703923536,17,45.61784313725489,0.0,0.0,39.36583097052175,106.59925581039406,39.574107466039145,121.36724133529496,48.26295836513271,42.74621928724357,400.0,0.0,200.0,198.0,0.0,86.95424921664932,1.0,Medium,2.0
4588,19607,71.5235998956758,15,44.77666666666665,0.0,0.0,254.35075334744656,17.19623788146389,45.93911178387605,28.78563168195315,264.3629934479913,79.41320339775143,54.05992782522714,0.0,69.97026759167493,158.4,39.6,15.999204811086194,0.0,Low,3.0
4589,19629,67.88562111847077,65,44.32550183150182,0.0,0.0,122.5601519157883,29.628211632554244,41.904996656007846,37.772174458913895,137.2580338962199,73.60072928093078,275.0678584924123,0.0,42.0980407105283,198.0,0.0,16.06861790220378,0.0,Low,3.0
4592,19657,141.1807786195091,18,55.44333333333335,300.0,0.0,303.93859968128527,28.619986736301858,110.64221483677123,60.78761408455666,46.645643066057936,400.0,400.0,0.0,14.778108137870284,300.0,0.0,96.85617941645995,0.0,High,1.0
4595,19668,111.82412784081168,19,44.77666666666665,0.0,0.0,89.35119964171014,55.84240325184944,49.7251455603188,164.55656227063128,84.14642240161119,233.77820774642925,400.0,10.526315789473685,188.31568514944448,198.0,99.0,59.343309134040375,1.0,High,1.0
4596,19674,117.91824283281547,18,45.36925925925924,0.0,125.0,33.96918934811176,230.2435194859985,39.53816639394681,54.079139552182276,51.95779894234358,135.77535611455318,400.0,200.0,136.57086223984146,176.0,77.0,63.27035115599526,1.0,High,1.0
4599,19680,141.31306884783618,17,55.44333333333334,300.0,0.0,309.50832949580195,26.906185946627073,112.3894929377862,79.69511545416238,39.75803360299864,400.0,396.4347354766697,0.0,22.421733807497237,300.0,0.0,77.13907266266663,0.0,High,1.0
4600,19681,129.25641806775846,33,55.443333333333364,208.0,0.0,179.7894414648711,53.300853532715294,112.4977284342207,88.72498746614383,48.85713634553332,384.3679133480254,400.0,0.0,35.480673934588694,300.0,0.0,72.38420315694522,0.0,High,1.0
4604,19699,73.77510083373244,11,44.77666666666665,0.0,0.0,201.60861783978746,31.74009136530643,55.32096145847629,71.64407608346909,138.9902363880843,196.07079934294924,102.76707674243235,0.0,18.90260383818362,198.0,27.0,19.805382780630936,0.0,Medium,2.0
4605,19709,129.23340614700734,32,63.03666666666665,206.15625,0.0,348.804956102492,84.90725095564973,62.440959390590294,30.108848821987422,20.977532553899703,378.95003112047954,269.0729656519309,0.0,195.5401387512388,198.0,0.0,80.50549219017527,1.0,High,1.0
4606,19715,53.12297006880677,63,47.182645502645514,4.761904761904762,23.80952380952381,24.75672141338876,57.943737242104454,36.35256397771113,180.51792707835236,30.29144529556042,37.65468784693036,209.10714469292253,0.0,12.166690263816129,39.285714285714285,1.5714285714285714,91.44241629009849,0.9047619047619048,Low,3.0
4607,19718,66.48962155303715,12,50.392222222222216,0.0,0.0,32.14215865758002,113.91731936698966,37.592036144321234,172.99299847255386,44.4486928630487,47.50726832726625,394.5655895371897,0.0,12.355467459530892,16.5,0.0,74.93057024485465,1.0,Low,3.0
4608,19719,52.43602505860412,199,39.0731371141421,0.0,0.0,40.3295911567589,41.246502561882224,44.679360836870735,59.26334332497671,71.99295746111683,35.028240059951465,366.07008634447504,0.0,3.437405062975939,3.979899497487437,0.0,81.43985245842354,1.0,Low,3.0
4609,19722,61.898012384848215,17,37.011960784313715,0.0,0.0,31.884545975650646,81.90993123290087,43.924569729121934,70.26445633983055,40.76091747492469,36.054110744113004,394.9900372288805,0.0,4.815484171864981,99.0,0.0,87.85417209112222,1.0,Low,3.0
4610,19723,60.15849780098863,17,35.71784313725489,0.0,0.0,33.10758083758317,59.872985839278456,45.00196212890234,61.55423875545962,40.316362330374474,37.30219844574599,400.0,0.0,4.698886492158808,99.0,0.0,85.80540904807158,1.0,Low,3.0
4611,19726,67.68003258259499,37,46.613963963963954,0.0,0.0,59.37337504690016,111.4012127758007,49.666779176726926,46.3098887790637,178.826369544042,44.91603284737843,400.0,0.0,7.730426164519321,0.0,0.0,70.36244044052954,1.0,Low,3.0
4613,19738,83.93430492596995,18,44.77666666666665,0.0,0.0,62.66709161033241,57.75549634254417,51.40923211306398,156.09265643263242,21.09613027601507,105.54230250707766,400.0,0.0,118.7314172447968,198.0,0.0,42.94358069641999,0.0,Medium,2.0
4616,19750,80.60692710338303,65,46.90766300366298,0.0,41.53846153846154,43.45759057811819,112.66227671078516,47.84947737787013,49.02858358998404,185.176521072606,102.1775787926582,207.01359960620547,0.0,125.4707631318137,198.0,0.0,49.82139114858011,0.015384615384615385,Medium,2.0
4617,19752,86.17934893307805,15,44.77666666666665,0.0,0.0,69.3629752458609,70.29696155518168,54.852780219483776,67.00042308792482,103.03544647176174,113.31959883792634,400.0,0.0,130.62438057482657,198.0,0.0,41.42100133653834,0.0,Medium,2.0
4619,19754,88.64672225460858,25,44.897942857142844,0.0,150.0,42.6962057664198,55.08626579845857,48.788093735267765,40.46290684632289,126.93135982592572,85.88824426784934,400.0,0.0,95.9762140733399,198.0,0.0,40.97360064840139,1.0,Medium,2.0
4620,19755,83.31169751352685,17,45.61784313725489,0.0,0.0,56.25536394473791,65.62674829600898,52.88789585372317,57.662614875892366,95.17401275409297,106.40560192982736,400.0,0.0,130.62438057482657,198.0,0.0,41.42100133653834,0.0,Medium,2.0
4621,19756,82.79167665700567,31,44.77666666666665,0.0,0.0,61.59133872543921,52.6953374568938,53.633855569592484,62.88014595422736,105.20364542418594,105.37482911847397,400.0,0.0,115.08679945011035,198.0,0.0,42.632531489495044,0.0,Medium,2.0
4622,19757,83.40419752346345,33,48.69696969696969,0.0,0.0,62.10713043834484,63.996543075266096,53.58280555338556,64.85971826320157,112.28313643578693,118.855317287773,400.0,0.0,83.59311649698168,198.0,0.0,45.088225604242275,0.0,Medium,2.0
4624,19761,77.30240716834278,84,56.736547619047606,0.0,0.0,59.00035415012625,93.24775790371372,79.53940618212043,76.13329579624721,16.94223400087488,104.34752933326412,381.04212556923704,0.0,14.85676530275143,198.0,0.0,79.69009166775889,0.0,Medium,2.0
4627,19766,69.72178814471079,29,45.02321839080459,0.0,0.0,32.15377934743654,107.55298056379664,42.7398733513191,54.60534353814442,123.32719556529727,80.20386463669405,218.1988340917365,0.0,102.60073134889441,198.0,0.0,41.42100133653835,1.0,Low,3.0
4628,19767,111.28830244467287,18,66.44333333333336,300.0,0.0,290.4034698031255,58.88608314943541,51.58439756992854,40.915526253760774,28.508233276519928,400.0,143.16507501461496,0.0,48.47483757295451,198.0,0.0,42.94358069641999,0.0,High,1.0
4631,19781,82.60563405654838,12,44.77666666666665,0.0,0.0,65.73028709919605,50.69162962207966,54.79657739894338,61.5318886081547,93.79002405466828,108.62393853967937,400.0,0.0,119.72249752229929,198.0,0.0,41.42100133653834,1.0,Medium,2.0
4632,19782,86.72520569227652,21,44.77666666666665,0.0,0.0,98.78028925037891,32.437615119505395,57.729838448317665,76.63351522341034,79.05545316675199,147.6489730563388,400.0,0.0,124.39473311623955,198.0,0.0,41.42100133653834,0.8095238095238095,Medium,2.0
4633,19783,89.74900554865127,15,44.77666666666665,0.0,0.0,81.09375371298023,91.74465426367324,56.09748494962593,77.78048967979913,110.22120235762564,130.9238785815351,400.0,0.0,112.78493557978194,198.0,0.0,42.812017438081206,0.0,Medium,2.0
4634,19784,79.50133602758157,85,44.860784313725475,0.0,0.0,52.560268911708576,65.80936079785494,51.8112099935131,53.080403006747986,86.81917059453063,95.11801628870369,400.0,0.0,102.99073048446333,198.0,0.0,41.47009602247512,0.25882352941176473,Medium,2.0
4635,19786,91.89744185981264,20,48.53316666666665,0.0,0.0,99.88627064663513,60.73887075155901,57.31823037628021,100.4904764837867,116.17980413206683,194.436319159385,400.0,0.0,57.2844400396432,198.0,0.0,45.59404964116695,0.0,Medium,2.0
4637,19790,82.13866314212349,13,44.77666666666665,0.0,0.0,44.9069393508607,78.87943819727823,44.23483101606245,131.92022225172397,33.38083462656593,117.13983687807976,400.0,0.0,94.33559502935123,198.0,0.0,44.505583115263306,0.0,Medium,2.0
4638,19796,70.70949780033935,14,44.77666666666665,0.0,42.857142857142854,100.48362757183259,30.78721315938224,55.43326914250137,167.97563730521966,41.80126278345404,107.97657865884038,154.75207725483287,0.0,1.7839444995044602,198.0,84.85714285714286,29.157904248570357,0.0,Low,3.0
4640,19807,137.1950112199168,14,55.443333333333335,300.0,0.0,169.2616474382241,74.12532630896585,111.6352176586171,106.67855552969978,44.80917426840771,400.0,400.0,0.0,23.58771060455897,300.0,0.0,72.38420315694523,0.0,High,1.0
4641,19809,136.63656661571338,19,55.44333333333335,300.0,0.0,247.6921966447072,199.23605598773193,108.73963148454483,59.4479974349005,75.29865649627027,400.0,157.97532521366895,0.0,23.79635908403318,300.0,0.0,121.91894355651065,0.0,High,1.0
4642,19813,106.43948846635695,28,45.672380952380934,0.0,0.0,31.79737659903943,146.6053357078249,38.75398367381574,53.11317531266927,57.823156426716295,151.84363766972675,395.9003854092594,200.0,136.5708622398415,187.39285714285714,88.39285714285714,62.726318718365704,1.0,High,1.0
4643,19814,97.65580369031663,46,44.77666666666665,0.0,32.608695652173914,38.93864735943772,188.0522104752567,41.0531700325217,56.05462719975153,49.40891684936237,95.22739139151781,398.27298155467724,200.0,154.49648812858194,99.0,0.0,66.94726004480194,1.0,High,1.0
4644,19816,117.31885639453347,28,44.77666666666665,60.535714285714285,0.0,117.65083058859793,43.05463459777633,52.04671523311707,102.5688160962646,69.36446570552901,316.0305405729334,400.0,0.0,200.0,198.0,99.0,56.75446217140272,1.0,High,1.0
4645,19817,124.86521338992945,13,44.77666666666665,0.0,0.0,135.38726037502934,65.32374730030857,51.31854767489279,105.45989911198383,88.90272519003103,278.69993986636086,400.0,200.0,143.88960890447515,198.0,99.0,62.21980575919337,1.0,High,1.0
4647,19823,85.75092272802561,33,44.77666666666665,0.0,0.0,161.69892855798528,64.78397660695006,57.517407849296596,85.82370915114066,47.819509504826186,169.73831787644335,294.9662409488621,24.242424242424242,8.030753521338255,198.0,99.0,29.865905994450756,0.0,Medium,2.0
4649,19832,93.06819120555052,11,63.03666666666666,0.0,0.0,47.618085908364975,32.38382374055257,48.1937789819606,103.13747007891938,20.393534954825032,108.82461195357318,400.0,0.0,188.10703666997026,300.0,0.0,84.32785912842488,1.0,High,1.0
4650,19833,70.44369955895904,46,46.872763975155266,0.0,0.0,32.55527646828926,113.85716786056337,36.12549584123135,66.91964310757676,29.4528106998273,56.294324139253355,348.9124819566882,0.0,30.56836299392424,198.0,0.0,97.09716634187639,1.0,Low,3.0
4653,19843,59.88036953102095,25,44.77666666666665,0.0,0.0,33.16407886652694,64.17757710626425,45.63797592473295,59.2997316856508,38.51548321819467,36.70194915071281,389.8611312323252,0.0,3.369672943508424,99.0,0.0,83.70127617073143,1.0,Low,3.0
4654,19844,72.2911820866654,18,44.77666666666665,0.0,0.0,31.366906548516315,90.19234165320259,36.91696737602909,168.25496363948218,42.23193288332394,45.2855803537018,399.4514855683439,0.0,45.39147670961348,99.0,0.0,81.49940990110098,1.0,Low,3.0
4660,19866,45.419766220660364,36,42.625092592592594,0.0,0.0,38.604788570342954,115.35118888647399,41.417248050684144,114.84812801212787,64.42521973140225,49.22210879382646,139.72176615800834,0.0,3.160444884924567,0.0,0.0,71.92050762952225,1.0,Low,3.0
4661,19871,59.79340083891553,50,24.51466666666665,0.0,0.0,51.97941584626214,53.577353874843155,47.66315559459436,53.484175440449064,147.95654213592508,39.632836419943715,400.0,0.0,7.7304261645193195,0.0,0.0,70.36244044052954,1.0,Low,3.0
4662,19874,104.52881929286428,19,44.65510776942355,157.89473684210526,0.0,63.38957143951431,176.71922598715256,25.95450087371765,85.32271880268175,120.630529961019,291.1052046740708,51.23279172998398,42.10526315789474,125.30384434823429,294.63157894736844,57.31578947368421,31.67142538611368,0.15789473684210525,High,1.0
4663,19875,68.401935804202,126,46.576817838246406,0.0,0.0,69.95045626224194,71.6233020245241,39.53492284761173,42.49685815164076,83.4623448982129,71.0965057730883,366.6014675173242,0.0,19.1042522063335,121.0,78.57142857142857,16.010680972377823,0.0,Low,3.0
4665,19902,84.24453003855605,24,49.23565476190476,0.0,125.0,29.24996567369227,104.04349614596708,40.39870472373761,54.27592561353126,158.40797864978128,114.2809249453981,98.59337194425608,0.0,194.21869838123553,198.0,0.0,97.96322973883663,1.0,Medium,2.0
4668,19907,85.95893361806618,128,47.016521577380914,0.0,0.0,40.12379216747589,81.31490059807578,41.379087648680404,51.78483737999906,53.090998343914016,104.1104192985317,322.19284883080036,195.3125,187.92120911793862,97.453125,0.7734375,66.91032680819552,1.0,Medium,2.0
4669,19908,107.84771695176929,244,47.943306401249004,0.4057377049180328,14.139344262295081,25.502742854910956,120.68103224150863,35.58863021920732,35.90762454563107,142.0305355633564,181.73207400401952,365.520094311817,200.0,136.57086223984143,173.65573770491804,74.65573770491804,63.3822945179498,1.0,High,1.0
